time_s,Rd_m,BS_N,BS_over_W,drift_ratio,BSx_N,BSy_N
9.5650,2.15940000e-03,3.379288e+04,3.812946e-03,1.42291619e-04,3.379288e+04,2.193276e+04
9.5700,3.55435000e-03,-4.465169e+05,-5.038177e-02,2.34210528e-04,-4.465169e+05,-5.482013e+04
9.5750,5.56924000e-03,-8.549398e+05,-9.646528e-02,3.66979798e-04,-8.549398e+05,-1.538722e+05
9.5800,6.96134000e-03,-1.143356e+06,-1.290081e-01,4.58710909e-04,-1.143356e+06,-2.119034e+05
9.5850,7.88944000e-03,-1.307985e+06,-1.475837e-01,5.19867180e-04,-1.307985e+06,-2.159113e+05
9.5900,8.68429000e-03,-1.353549e+06,-1.527248e-01,5.72243068e-04,-1.353549e+06,-1.824857e+05
9.5950,9.37728000e-03,-2.983307e+08,-3.366149e+01,6.17906988e-04,-2.983307e+08,5.541485e+08
9.6000,9.93882000e-03,4.409253e+06,4.975085e-01,6.54909135e-04,4.409253e+06,-1.630361e+07
9.6050,1.03330000e-02,6.768696e+06,7.637311e-01,6.80883253e-04,6.768696e+06,-2.257669e+07
9.6100,1.05329000e-02,-8.561499e+07,-9.660181e+00,6.94055474e-04,-8.561499e+07,1.583358e+08
9.6150,1.05395000e-02,-7.007088e+05,-7.906295e-02,6.94490375e-04,-7.007088e+05,3.473332e+05
9.6200,1.03484000e-02,-5.529452e+05,-6.239037e-02,6.81898021e-04,-5.529452e+05,4.841972e+05
9.6250,9.95921000e-03,1.693440e+06,1.910756e-01,6.56252715e-04,1.693440e+06,-5.510336e+06
9.6300,9.38091000e-03,-1.709319e+05,-1.928673e-02,6.18146184e-04,-1.709319e+05,5.197703e+05
9.6350,8.62914000e-03,8.430368e+04,9.512222e-03,5.68609011e-04,8.430368e+04,3.861463e+05
9.6400,7.76189000e-03,3.361941e+05,3.793373e-02,5.11462394e-04,3.361941e+05,2.455790e+05
9.6450,6.82580000e-03,5.438458e+05,6.136366e-02,4.49779629e-04,5.438458e+05,1.264944e+05
9.6500,5.91213000e-03,6.683214e+05,7.540860e-02,3.89574210e-04,6.683214e+05,3.784222e+04
9.6550,5.06040000e-03,7.037944e+05,7.941111e-02,3.33450267e-04,7.037944e+05,-4.352520e+04
9.6600,4.34141000e-03,1.357590e+06,1.531807e-01,2.86073102e-04,1.357590e+06,-2.268207e+06
9.6650,3.68566000e-03,4.362810e+05,4.922682e-02,2.42863077e-04,4.362810e+05,-2.522208e+05
9.6700,3.01279000e-03,1.394495e+07,1.573448e+00,1.98524945e-04,1.394495e+07,-3.620265e+07
9.6750,2.32498000e-03,5.955778e+07,6.720072e+00,1.53202356e-04,5.955778e+07,-1.558446e+08
9.6800,1.62459000e-03,-3.191831e+05,-3.601433e-02,1.07050820e-04,-3.191831e+05,-5.576278e+05
9.6850,9.13004000e-04,-1.005795e+08,-1.134867e+01,6.01615343e-05,-1.005795e+08,1.860832e+08
9.6900,6.77022000e-04,7.542790e+06,8.510743e-01,4.46117238e-05,7.542790e+06,-2.193571e+07
9.6950,5.94454000e-04,-7.315172e+05,-8.253916e-02,3.91709836e-05,-7.315172e+05,-3.386430e+05
9.7000,-1.31568000e-03,-7.528953e+05,-8.495130e-02,-8.66954881e-05,-7.528953e+05,-2.763716e+05
9.7050,-2.24943000e-03,7.591205e+06,8.565371e-01,-1.48224060e-04,7.591205e+06,-1.582766e+07
9.7100,-3.20972000e-03,-6.584369e+05,-7.429330e-02,-2.11501461e-04,-6.584369e+05,-3.604424e+05
9.7150,-4.13368000e-03,5.562271e+06,6.276068e-01,-2.72384930e-04,5.562271e+06,-1.843834e+07
9.7200,-5.01839000e-03,-7.359044e+05,-8.303417e-02,-3.30682058e-04,-7.359044e+05,-3.089420e+04
9.7250,-5.85961000e-03,-6.857721e+05,-7.737761e-02,-3.86113454e-04,-6.857721e+05,5.872198e+04
9.7300,-6.58350000e-03,-5.480347e+05,-6.183631e-02,-4.33813500e-04,-5.480347e+05,1.291843e+05
9.7350,-7.16435000e-03,-3.226180e+05,-3.640190e-02,-4.72088061e-04,-3.226180e+05,1.907780e+05
9.7400,-7.62426000e-03,1.417070e+07,1.598920e+00,-5.02393395e-04,1.417070e+07,-4.097838e+07
9.7450,-8.00719000e-03,3.730936e+07,4.209720e+00,-5.27626205e-04,3.730936e+07,-1.071079e+08
9.7500,-8.38052000e-03,9.667623e+05,1.090825e-01,-5.52226432e-04,9.667623e+05,-1.792980e+05
9.7550,-8.75195000e-03,1.730649e+07,1.952740e+00,-5.76701460e-04,1.730649e+07,-2.996634e+07
9.7600,-9.06171000e-03,1.360131e+06,1.534674e-01,-5.97112802e-04,1.360131e+06,3.185826e+05
9.7650,-9.24928000e-03,1.578107e+06,1.780623e-01,-6.09472550e-04,1.578107e+06,2.486801e+05
9.7700,-9.23544000e-03,1.719335e+06,1.939975e-01,-6.08560576e-04,1.719335e+06,2.269002e+05
9.7750,-9.01646000e-03,1.778335e+06,2.006546e-01,-5.94131096e-04,1.778335e+06,2.289029e+05
9.7800,-8.61907000e-03,1.772097e+06,1.999507e-01,-5.67945458e-04,1.772097e+06,2.095890e+05
9.7850,-8.07879000e-03,1.721439e+06,1.942349e-01,-5.32344219e-04,1.721439e+06,1.600922e+05
9.7900,-7.46304000e-03,4.249671e+08,4.795024e+01,-4.91769956e-04,4.249671e+08,-1.102659e+09
9.7950,-6.79007000e-03,1.730144e+06,1.952170e-01,-4.47425235e-04,1.730144e+06,-2.915231e+05
9.8000,-6.06099000e-03,1.556298e+06,1.756015e-01,-3.99383198e-04,1.556298e+06,-1.230958e+05
9.8050,-5.25473000e-03,2.295860e+06,2.590483e-01,-3.46255459e-04,2.295860e+06,-1.756019e+06
9.8100,-4.38869000e-03,1.276396e+06,1.440194e-01,-2.89188573e-04,1.276396e+06,-2.069632e+05
9.8150,-4.00605000e-03,9.779502e+05,1.103449e-01,-2.63974872e-04,9.779502e+05,-1.423147e+05
9.8200,-3.53000000e-03,-1.681021e+07,-1.896743e+00,-2.32606008e-04,-1.681021e+07,3.243848e+07
9.8250,-2.86979000e-03,-9.477529e+06,-1.069376e+00,-1.89102095e-04,-9.477529e+06,1.794316e+07
9.8300,-2.09780000e-03,-2.211664e+05,-2.495483e-02,-1.38232545e-04,-2.211664e+05,-2.874585e+05
9.8350,1.85171000e-03,-6.384423e+05,-7.203725e-02,1.22016677e-04,-6.384423e+05,-1.718470e+05
9.8400,3.10483000e-03,-9.538657e+05,-1.076274e-01,2.04589834e-04,-9.538657e+05,-1.730799e+05
9.8450,4.32903000e-03,-1.299527e+06,-1.466294e-01,2.85257334e-04,-1.299527e+06,-1.511515e+05
9.8500,5.42965000e-03,-1.614166e+06,-1.821309e-01,3.57781647e-04,-1.614166e+06,-9.225159e+04
9.8550,6.29658000e-03,-1.845165e+06,-2.081952e-01,4.14907178e-04,-1.845165e+06,-6.505757e+04
9.8600,6.77343000e-03,-1.983448e+06,-2.237981e-01,4.46328758e-04,-1.983448e+06,-4.797821e+04
9.8650,6.87144000e-03,-2.046359e+06,-2.308965e-01,4.52787034e-04,-2.046359e+06,-2.049471e+04
9.8700,6.69455000e-03,-2.057559e+06,-2.321602e-01,4.41131035e-04,-2.057559e+06,2.082005e+04
9.8750,6.27845000e-03,-2.034573e+06,-2.295666e-01,4.13712519e-04,-2.034573e+06,6.258536e+04
9.8800,5.60214000e-03,-2.005874e+06,-2.263285e-01,3.69147712e-04,-2.005874e+06,1.025526e+05
9.8850,4.62241000e-03,-1.968443e+06,-2.221050e-01,3.04589331e-04,-1.968443e+06,1.450276e+05
9.8900,3.35560000e-03,-1.892801e+06,-2.135700e-01,2.21114085e-04,-1.892801e+06,1.866674e+05
9.8950,1.90288000e-03,-7.017436e+05,-7.917971e-02,1.25388476e-04,-7.017436e+05,-2.820000e+06
9.9000,-8.90144000e-04,-1.471893e+06,-1.660779e-01,-5.86551962e-05,-1.471893e+06,2.246526e+05
9.9050,-8.58257000e-04,-1.103315e+06,-1.244901e-01,-5.65540325e-05,-1.103315e+06,1.860500e+05
9.9100,-1.94309000e-03,-6.973428e+05,-7.868316e-02,-1.28038076e-04,-6.973428e+05,1.303161e+05
9.9150,-3.00978000e-03,4.681109e+07,5.281827e+00,-1.98326604e-04,4.681109e+07,-1.367469e+08
9.9200,-4.15970000e-03,4.216700e+04,4.757821e-03,-2.74099494e-04,4.216700e+04,1.169415e+04
9.9250,-5.29956000e-03,3.204780e+05,3.616044e-02,-3.49209489e-04,3.204780e+05,2.170086e+04
9.9300,-6.29615000e-03,2.995787e+06,3.380232e-01,-4.14878844e-04,2.995787e+06,-4.614406e+06
9.9350,-7.13552000e-03,6.988458e+06,7.885274e-01,-4.70188335e-04,6.988458e+06,-1.185407e+07
9.9400,-7.85180000e-03,6.500656e+05,7.334874e-02,-5.17386928e-04,6.500656e+05,1.015071e+05
9.9450,-8.47324000e-03,3.726452e+08,4.204661e+01,-5.58336128e-04,3.726452e+08,-9.688898e+08
9.9500,-9.00093000e-03,7.878274e+05,8.889279e-02,-5.93107761e-04,7.878274e+05,5.886326e+04
9.9550,-9.40914000e-03,8.211458e+05,9.265220e-02,-6.20006373e-04,8.211458e+05,1.684897e+05
9.9600,-9.69333000e-03,9.526944e+05,1.074952e-01,-6.38732804e-04,9.526944e+05,1.355436e+05
9.9650,-9.88886000e-03,1.140286e+06,1.286617e-01,-6.51617068e-04,1.140286e+06,1.056728e+05
9.9700,-1.00371000e-02,1.182217e+06,1.333928e-01,-6.61385203e-04,1.182217e+06,3.153795e+04
9.9750,-1.01139000e-02,2.410055e+06,2.719333e-01,-6.66445866e-04,2.410055e+06,-2.396159e+06
9.9800,-1.00535000e-02,1.400960e+07,1.580743e+00,-6.62465865e-04,1.400960e+07,-3.402698e+07
9.9850,-9.84399000e-03,6.255646e+05,7.058422e-02,-6.48660402e-04,6.255646e+05,-5.002692e+04
9.9900,-9.52911000e-03,1.663169e+05,1.876600e-02,-6.27911683e-04,1.663169e+05,-7.487985e+04
9.9950,-9.16334000e-03,-3.446844e+05,-3.889172e-02,-6.03809615e-04,-3.446844e+05,-1.359698e+05
10.0000,-8.82261000e-03,-8.108179e+05,-9.148688e-02,-5.81357534e-04,-8.108179e+05,-2.092355e+05
10.0050,-8.51221000e-03,-1.213347e+06,-1.369053e-01,-5.60904020e-04,-1.213347e+06,-2.471775e+05
10.0100,-8.21758000e-03,-1.493000e+06,-1.684594e-01,-5.41489655e-04,-1.493000e+06,-2.476352e+05
10.0150,-7.92106000e-03,-2.812655e+07,-3.173598e+00,-5.21950750e-04,-2.812655e+07,4.921157e+07
10.0200,-7.59079000e-03,-1.982394e+07,-2.236791e+00,-5.00187921e-04,-1.982394e+07,3.366689e+07
10.0250,-7.20959000e-03,-3.422547e+06,-3.861756e-01,-4.75069108e-04,-3.422547e+06,3.156218e+06
10.0300,-6.73337000e-03,3.340205e+05,3.768847e-02,-4.43689042e-04,3.340205e+05,-5.621306e+06
10.0350,-6.20603000e-03,1.468477e+07,1.656924e+00,-4.08940472e-04,1.468477e+07,-4.212980e+07
10.0400,-5.90371000e-03,-1.303000e+06,-1.470211e-01,-3.89019382e-04,-1.303000e+06,-1.578726e+05
10.0450,-5.51795000e-03,-1.181139e+06,-1.332712e-01,-3.63600092e-04,-1.181139e+06,-1.308119e+05
10.0500,-4.92765000e-03,-1.039077e+06,-1.172419e-01,-3.24702832e-04,-1.039077e+06,-8.827689e+04
10.0550,-4.17673000e-03,-8.782788e+05,-9.909868e-02,-2.75221669e-04,-8.782788e+05,-4.546523e+04
10.0600,-3.37564000e-03,-7.066084e+05,-7.972863e-02,-2.22434602e-04,-7.066084e+05,1.932458e+03
10.0650,-2.56764000e-03,-5.106505e+05,-5.761814e-02,-1.69192207e-04,-5.106505e+05,7.015497e+04
10.0700,-1.81129000e-03,-3.089744e+05,-3.486246e-02,-1.19353240e-04,-3.089744e+05,1.615359e+05
10.0750,-1.39924000e-03,-1.065520e+05,-1.202256e-02,-9.22015952e-05,-1.065520e+05,2.368638e+05
10.0800,-1.30872000e-03,-8.551093e+03,-9.648440e-04,-8.62368655e-05,-8.551093e+03,4.509473e+05
10.0850,-1.27689000e-03,2.448292e+05,2.762477e-02,-8.41394578e-05,2.448292e+05,2.862393e+05
10.0900,-1.28727000e-03,3.230249e+04,3.644781e-03,-8.48234380e-05,3.230249e+04,8.550489e+05
10.0950,-1.32005000e-03,-2.861550e+06,-3.228768e-01,-8.69834451e-05,-2.861550e+06,6.300463e+06
10.1000,-1.30132000e-03,-1.965708e+06,-2.217964e-01,-8.57492495e-05,-1.965708e+06,4.618682e+06
10.1050,-1.21654000e-03,4.368267e+05,4.928840e-02,-8.01627516e-05,4.368267e+05,1.078098e+05
10.1100,1.17853000e-03,3.628458e+06,4.094092e-01,7.76581187e-05,3.628458e+06,-9.093707e+06
10.1150,1.57308000e-03,3.279296e+08,3.700123e+01,1.03656617e-04,3.279296e+08,-8.529202e+08
10.1200,1.89713000e-03,6.096214e+05,6.878530e-02,1.25009585e-04,6.096214e+05,-9.637610e+04
10.1250,2.11447000e-03,4.513050e+07,5.092202e+00,1.39330999e-04,4.513050e+07,-8.294264e+07
10.1300,2.22153000e-03,6.097315e+06,6.879773e-01,1.46385616e-04,6.097315e+06,-1.390599e+07
10.1350,2.25677000e-03,7.966318e+05,8.988622e-02,1.48707723e-04,7.966318e+05,-5.110780e+04
10.1400,2.24801000e-03,7.185628e+05,8.107747e-02,1.48130491e-04,7.185628e+05,-3.860544e+04
10.1450,2.22990000e-03,5.493692e+05,6.198688e-02,1.46937150e-04,5.493692e+05,-3.825063e+04
10.1500,2.19127000e-03,6.738138e+06,7.602831e-01,1.44391662e-04,6.738138e+06,-1.679105e+07
10.1550,2.26682000e-03,5.778819e+04,6.520405e-03,1.49369958e-04,5.778819e+04,-1.070216e+05
10.1600,2.31281000e-03,-2.106059e+05,-2.376326e-02,1.52400425e-04,-2.106059e+05,-1.319773e+05
10.1650,2.22262000e-03,-4.837516e+05,-5.458306e-02,1.46457441e-04,-4.837516e+05,-1.656828e+05
10.1700,2.02290000e-03,7.767019e+06,8.763748e-01,1.33297080e-04,7.767019e+06,-2.234575e+07
10.1750,1.83498000e-03,-9.419417e+05,-1.062819e-01,1.20914270e-04,-9.419417e+05,-1.766220e+05
10.1800,1.73228000e-03,9.461962e+05,1.067620e-01,1.14146951e-04,9.461962e+05,-5.488858e+06
10.1850,1.68089000e-03,-1.054698e+06,-1.190046e-01,1.10760655e-04,-1.054698e+06,-6.348452e+04
10.1900,1.67173000e-03,-1.600430e+08,-1.805810e+01,1.10157066e-04,-1.600430e+08,2.968549e+08
10.1950,1.70372000e-03,-7.918414e+05,-8.934570e-02,1.12265017e-04,-7.918414e+05,1.236755e+05
10.2000,1.75511000e-03,-5.571735e+05,-6.286747e-02,1.15651312e-04,-5.571735e+05,1.347587e+05
10.2050,1.80703000e-03,-3.445849e+05,-3.888049e-02,1.19072531e-04,-3.445849e+05,1.692759e+05
10.2100,1.81556000e-03,-1.731767e+05,-1.954001e-02,1.19634607e-04,-1.731767e+05,2.167813e+05
10.2150,1.75473000e-03,-1.956015e+06,-2.207027e-01,1.15626272e-04,-1.956015e+06,3.837100e+06
10.2200,1.57781000e-03,5.366955e+04,6.055687e-03,1.03968296e-04,5.366955e+04,2.687578e+05
10.2250,1.27269000e-03,1.126368e+05,1.270913e-02,8.38627027e-05,1.126368e+05,2.357091e+05
10.2300,-9.08743000e-04,1.649055e+05,1.860675e-02,-5.98807597e-05,1.649055e+05,1.751836e+05
10.2350,-7.28242000e-04,2.190902e+05,2.472057e-02,-4.79868172e-05,2.190902e+05,1.028293e+05
10.2400,-5.29085000e-04,2.782360e+05,3.139415e-02,-3.48635552e-05,2.782360e+05,4.938969e+04
10.2450,-8.47368000e-04,3.398994e+05,3.835181e-02,-5.58365122e-05,3.398994e+05,1.180206e+04
10.2500,-1.40965000e-03,3.978295e+05,4.488823e-02,-9.28875523e-05,3.978295e+05,-1.960916e+04
10.2550,-1.91401000e-03,4.368844e+05,4.929491e-02,-1.26121877e-04,4.368844e+05,-5.307334e+04
10.2600,-2.32209000e-03,4.185983e+05,4.723163e-02,-1.53011922e-04,4.185983e+05,-1.034027e+05
10.2650,-2.62188000e-03,3.335299e+05,3.763312e-02,-1.72766301e-04,3.335299e+05,-1.556171e+05
10.2700,-2.79791000e-03,1.708443e+08,1.927684e+01,-1.84365631e-04,1.708443e+08,-4.605377e+08
10.2750,-2.85953000e-03,1.343760e+05,1.516202e-02,-1.88426022e-04,1.343760e+05,-3.064570e+05
10.2800,-2.85155000e-03,-4.858063e+04,-5.481490e-03,-1.87900188e-04,-4.858063e+04,-2.122005e+05
10.2850,-2.81317000e-03,-1.909669e+05,-2.154734e-02,-1.85371174e-04,-1.909669e+05,-1.850608e+05
10.2900,-2.82383000e-03,-2.919814e+05,-3.294508e-02,-1.86073605e-04,-2.919814e+05,-1.534720e+05
10.2950,-2.89861000e-03,1.708027e+06,1.927215e-01,-1.91001162e-04,1.708027e+06,-3.968719e+06
10.3000,-3.00145000e-03,3.692415e+06,4.166257e-01,-1.97777706e-04,3.692415e+06,-7.669972e+06
10.3050,-3.09470000e-03,-3.648922e+05,-4.117182e-02,-2.03922327e-04,-3.648922e+05,-7.293170e+04
10.3100,-3.12082000e-03,6.274720e+06,7.079944e-01,-2.05643480e-04,6.274720e+06,-1.934745e+07
10.3150,-3.08988000e-03,-4.083301e+05,-4.607304e-02,-2.03604718e-04,-4.083301e+05,4.849292e+04
10.3200,-3.07312000e-03,-4.295659e+05,-4.846914e-02,-2.02500333e-04,-4.295659e+05,7.837670e+04
10.3250,-3.10684000e-03,-4.378586e+05,-4.940482e-02,-2.04722281e-04,-4.378586e+05,7.777121e+04
10.3300,-3.17242000e-03,-4.148800e+05,-4.681209e-02,-2.09043613e-04,-4.148800e+05,6.820807e+04
10.3350,-3.21734000e-03,-3.476799e+05,-3.922971e-02,-2.12003574e-04,-3.476799e+05,4.925220e+04
10.3400,-3.18122000e-03,-2.181683e+05,-2.461654e-02,-2.09623480e-04,-2.181683e+05,3.333555e+04
10.3450,-3.08170000e-03,-2.933108e+04,-3.309508e-03,-2.03065704e-04,-2.933108e+04,2.909852e+04
10.3500,-2.94749000e-03,2.719887e+07,3.068925e+00,-1.94222063e-04,2.719887e+07,-5.031160e+07
10.3550,-2.76415000e-03,5.418512e+05,6.113860e-02,-1.82141048e-04,5.418512e+05,2.882397e+04
10.3600,-2.48824000e-03,1.446450e+08,1.632070e+01,-1.63960219e-04,1.446450e+08,-3.744003e+08
10.3650,-2.11218000e-03,1.304259e+06,1.471632e-01,-1.39180102e-04,1.304259e+06,1.595950e+04
10.3700,-1.66119000e-03,1.679071e+06,1.894543e-01,-1.09462542e-04,1.679071e+06,6.198040e+04
10.3750,-1.16443000e-03,2.079464e+06,2.346318e-01,-7.67290125e-05,2.079464e+06,7.638573e+04
10.3800,9.45156000e-04,5.061220e+06,5.710718e-01,6.22801599e-05,5.061220e+06,-6.751154e+06
10.3850,1.39868000e-03,3.437360e+07,3.878470e+00,9.21646945e-05,3.437360e+07,-8.208018e+07
10.3900,1.89946000e-03,2.977833e+06,3.359974e-01,1.25163119e-04,2.977833e+06,5.487100e+04
10.3950,2.44361000e-03,3.655991e+06,4.125159e-01,1.61019368e-04,3.655991e+06,-9.377581e+05
10.4000,3.00890000e-03,3.230933e+06,3.645553e-01,1.98268617e-04,3.230933e+06,-4.952677e+03
10.4050,3.53280000e-03,3.263219e+06,3.681982e-01,2.32790512e-04,3.263219e+06,-5.192563e+04
10.4100,4.02689000e-03,3.217160e+06,3.630012e-01,2.65348104e-04,3.217160e+06,-8.875573e+04
10.4150,5.30197000e-03,3.085303e+06,3.481235e-01,3.49368294e-04,3.085303e+06,-1.094777e+05
10.4200,6.74549000e-03,2.872006e+06,3.240566e-01,4.44487678e-04,2.872006e+06,-9.883421e+04
10.4250,8.22837000e-03,2.601125e+06,2.934923e-01,5.42200652e-04,2.601125e+06,-6.281093e+04
10.4300,9.56947000e-03,2.304912e+06,2.600698e-01,6.30571167e-04,2.304912e+06,-8.293546e+03
10.4350,1.07514000e-02,1.905832e+06,2.150404e-01,7.08453325e-04,1.905832e+06,1.651278e+04
10.4400,1.17780000e-02,1.484937e+06,1.675496e-01,7.76100160e-04,1.484937e+06,5.684832e+04
10.4450,1.26695000e-02,1.062709e+06,1.199084e-01,8.34844709e-04,1.062709e+06,7.941032e+04
10.4500,1.34299000e-02,1.120035e+06,1.263767e-01,8.84950547e-04,1.120035e+06,-9.628970e+05
10.4550,1.40512000e-02,3.451240e+04,3.894132e-03,9.25890522e-04,3.451240e+04,5.067291e+04
10.4600,1.45064000e-02,-4.735837e+05,-5.343579e-02,9.55885495e-04,-4.735837e+05,3.955277e+04
10.4650,1.47686000e-02,-9.202355e+05,-1.038328e-01,9.73162916e-04,-9.202355e+05,1.269604e+03
10.4700,1.47837000e-02,-1.302303e+06,-1.469425e-01,9.74157916e-04,-1.302303e+06,-4.864662e+04
10.4750,1.45356000e-02,-1.653134e+08,-1.865278e+01,9.57809602e-04,-1.653134e+08,2.439102e+08
10.4800,1.40224000e-02,-1.885229e+06,-2.127158e-01,9.23992773e-04,-1.885229e+06,-4.645048e+04
10.4850,1.32599000e-02,-2.026878e+06,-2.286983e-01,8.73748558e-04,-2.026878e+06,-7.482495e+04
10.4900,1.22744000e-02,-9.796137e+07,-1.105326e+01,8.08809968e-04,-9.796137e+07,1.708365e+08
10.4950,1.10748000e-02,-2.126814e+06,-2.399745e-01,7.29763462e-04,-2.126814e+06,-2.710087e+03
10.5000,9.67521000e-03,-2.058225e+06,-2.322353e-01,6.37538804e-04,-2.058225e+06,3.393581e+04
10.5050,8.07780000e-03,-1.915408e+06,-2.161209e-01,5.32278984e-04,-1.915408e+06,7.232411e+04
10.5100,6.28780000e-03,-1.698378e+06,-1.916328e-01,4.14328629e-04,-1.698378e+06,1.025745e+05
10.5150,4.31733000e-03,-1.422358e+06,-1.604887e-01,2.84486373e-04,-1.422358e+06,1.300040e+05
10.5200,-3.59963000e-03,-1.122558e+06,-1.266614e-01,-2.37194211e-04,-1.122558e+06,1.599393e+05
10.5250,-3.34717000e-03,-8.175745e+05,-9.224924e-02,-2.20558598e-04,-8.175745e+05,1.919430e+05
10.5300,-2.96191000e-03,-5.071509e+05,-5.722327e-02,-1.95172255e-04,-5.071509e+05,2.086715e+05
10.5350,-4.75363000e-03,-1.875974e+05,-2.116715e-02,-3.13235949e-04,-1.875974e+05,1.648585e+05
10.5400,-6.99106000e-03,8.784363e+04,9.911645e-03,-4.60669280e-04,8.784363e+04,1.074253e+05
10.5450,-9.03955000e-03,3.470702e+05,3.916091e-02,-5.95652590e-04,3.470702e+05,3.197013e+04
10.5500,-1.07959000e-02,6.334252e+05,7.147116e-02,-7.11385610e-04,6.334252e+05,-3.370338e+04
10.5550,-1.22404000e-02,9.585040e+05,1.081507e-01,-8.06569570e-04,9.585040e+05,-7.436032e+04
10.5600,-1.34944000e-02,1.289613e+06,1.455106e-01,-8.89200713e-04,1.289613e+06,-6.062343e+04
10.5650,-1.46540000e-02,1.557832e+06,1.757746e-01,-9.65611457e-04,1.557832e+06,-9.521998e+03
10.5700,-1.57614000e-02,2.850013e+07,3.215750e+00,-1.03858253e-03,2.850013e+07,-4.988668e+07
10.5750,-1.67571000e-02,5.017905e+08,5.661844e+01,-1.10419324e-03,5.017905e+08,-1.310593e+09
10.5800,-1.75529000e-02,4.514722e+06,5.094088e-01,-1.15663173e-03,4.514722e+06,-7.300302e+06
10.5850,-1.81404000e-02,1.981027e+06,2.235249e-01,-1.19534449e-03,1.981027e+06,1.756423e+05
10.5900,-1.85251000e-02,1.932287e+06,2.180255e-01,-1.22069393e-03,1.932287e+06,1.163679e+05
10.5950,-1.87111000e-02,1.753357e+06,1.978362e-01,-1.23295022e-03,1.753357e+06,7.769156e+04
10.6000,-1.86943000e-02,7.404266e+06,8.354443e-01,-1.23184320e-03,7.404266e+06,-1.694800e+07
10.6050,-1.84746000e-02,1.281199e+06,1.445613e-01,-1.21736628e-03,1.281199e+06,-9.272677e+04
10.6100,-1.80812000e-02,8.334335e+05,9.403866e-02,-1.19144356e-03,8.334335e+05,-1.849149e+05
10.6150,-1.75501000e-02,2.861162e+05,3.228329e-02,-1.15644723e-03,2.861162e+05,-2.879904e+05
10.6200,-1.69559000e-02,-2.894293e+05,-3.265712e-02,-1.11729298e-03,-2.894293e+05,-3.633933e+05
10.6250,-1.63279000e-02,-8.807430e+05,-9.937672e-02,-1.07591151e-03,-8.807430e+05,-4.282891e+05
10.6300,-1.56993000e-02,-1.452511e+06,-1.638909e-01,-1.03449051e-03,-1.452511e+06,-4.537183e+05
10.6350,-1.50693000e-02,-1.986493e+06,-2.241416e-01,-9.92977258e-04,-1.986493e+06,-4.350911e+05
10.6400,-1.44302000e-02,-2.491156e+06,-2.810842e-01,-9.50864368e-04,-2.491156e+06,-3.717314e+05
10.6450,-1.37765000e-02,-1.129372e+08,-1.274302e+01,-9.07789426e-04,-1.129372e+08,2.049301e+08
10.6500,-1.31023000e-02,-3.386652e+06,-3.821255e-01,-8.63363655e-04,-3.386652e+06,-1.009671e+05
10.6550,-1.24078000e-02,-3.622179e+06,-4.087007e-01,-8.17600235e-04,-3.622179e+06,-7.190162e+04
10.6600,-1.17503000e-02,-3.768139e+06,-4.251697e-01,-7.74274895e-04,-3.768139e+06,2.414262e+04
10.6650,-1.20259000e-02,-3.821245e+06,-4.311619e-01,-7.92435296e-04,-3.821245e+06,1.400544e+05
10.6700,-1.21207000e-02,8.768471e+06,9.893714e-01,-7.98682052e-04,8.768471e+06,-3.625729e+07
10.6750,-1.19526000e-02,-3.686762e+06,-4.159877e-01,-7.87605262e-04,-3.686762e+06,2.757446e+05
10.6800,-1.15263000e-02,-3.504065e+06,-3.953735e-01,-7.59514627e-04,-3.504065e+06,2.917586e+05
10.6850,-1.09594000e-02,-3.247859e+06,-3.664651e-01,-7.22159288e-04,-3.247859e+06,2.762102e+05
10.6900,-1.03611000e-02,-2.958965e+06,-3.338684e-01,-6.82734876e-04,-2.958965e+06,2.614117e+05
10.6950,-9.73860000e-03,-2.661554e+06,-3.003107e-01,-6.41715828e-04,-2.661554e+06,2.582011e+05
10.7000,-9.06543000e-03,-2.367432e+06,-2.671240e-01,-5.97357928e-04,-2.367432e+06,2.516084e+05
10.7050,-8.55884000e-03,-2.092114e+06,-2.360591e-01,-5.63976659e-04,-2.092114e+06,2.312504e+05
10.7100,-9.06125000e-03,-1.867947e+06,-2.107658e-01,-5.97082491e-04,-1.867947e+06,1.807631e+05
10.7150,-9.62320000e-03,-1.702717e+06,-1.921223e-01,-6.34111654e-04,-1.702717e+06,1.113707e+05
10.7200,-1.01439000e-02,-1.555900e+06,-1.755566e-01,-6.68422688e-04,-1.555900e+06,4.490336e+04
10.7250,-1.06617000e-02,-1.378443e+06,-1.555336e-01,-7.02542628e-04,-1.378443e+06,-2.045655e+03
10.7300,-1.12442000e-02,-1.126624e+06,-1.271202e-01,-7.40925914e-04,-1.126624e+06,-1.297339e+04
10.7350,-1.19093000e-02,-8.394992e+05,-9.472307e-02,-7.84752049e-04,-8.394992e+05,-3.836802e+03
10.7400,-1.26448000e-02,-5.689116e+05,-6.419191e-02,-8.33217126e-04,-5.689116e+05,-2.594628e+03
10.7450,-1.34050000e-02,-3.253323e+05,-3.670816e-02,-8.83309785e-04,-3.253323e+05,-1.127837e+04
10.7500,-1.40889000e-02,6.041910e+08,6.817258e+01,-9.28374728e-04,6.041910e+08,-1.559818e+09
10.7550,-1.46560000e-02,2.887957e+07,3.258563e+00,-9.65743246e-04,2.887957e+07,-5.311478e+07
