time_s,max_opening_m
14.9750,6.49696824e-03
14.9800,8.41923040e-03
14.9850,1.03824854e-02
14.9900,1.20110663e-02
14.9950,1.32860993e-02
15.0000,1.42609418e-02
15.0050,1.49838950e-02
15.0100,1.55068700e-02
15.0150,1.57806056e-02
15.0200,1.56722318e-02
15.0250,1.51583699e-02
15.0300,1.42728445e-02
15.0350,1.30745666e-02
15.0400,1.16642672e-02
15.0450,1.00717669e-02
15.0500,8.34901625e-03
15.0550,6.53233021e-03
15.0600,4.71050865e-03
15.0650,3.79616525e-03
15.0700,3.76772678e-03
15.0750,3.94504314e-03
15.0800,4.28409384e-03
15.0850,4.74802537e-03
15.0900,5.42246650e-03
15.0950,6.13699653e-03
15.1000,6.59710071e-03
15.1050,6.64916021e-03
15.1100,6.32242512e-03
15.1150,5.78812349e-03
15.1200,5.35418270e-03
15.1250,5.09614681e-03
15.1300,5.03150058e-03
15.1350,5.09991395e-03
15.1400,6.81413032e-03
15.1450,8.43024274e-03
15.1500,9.96214932e-03
15.1550,1.14428169e-02
15.1600,1.28224515e-02
15.1650,1.40099850e-02
15.1700,1.48444310e-02
15.1750,1.53009826e-02
15.1800,1.53886392e-02
15.1850,1.51746932e-02
15.1900,1.47739052e-02
15.1950,1.42183288e-02
15.2000,1.35446604e-02
15.2050,1.27607856e-02
15.2100,1.18921171e-02
15.2150,1.09514186e-02
15.2200,9.96368202e-03
15.2250,9.00641278e-03
15.2300,8.05749008e-03
15.2350,7.10744912e-03
15.2400,6.15041507e-03
15.2450,5.19142297e-03
15.2500,4.26671995e-03
15.2550,3.38685014e-03
15.2600,2.53721733e-03
15.2650,1.76934385e-03
15.2700,1.62607688e-03
15.2750,1.61560022e-03
15.2800,1.98388257e-03
15.2850,2.31748307e-03
15.2900,2.61939242e-03
15.2950,2.89538622e-03
15.3000,3.11931586e-03
15.3050,3.24850052e-03
15.3100,3.22443502e-03
15.3150,3.04486202e-03
15.3200,2.72882693e-03
15.3250,2.50713209e-03
15.3300,2.69870560e-03
15.3350,2.98905314e-03
15.3400,3.46314080e-03
15.3450,4.03062353e-03
15.3500,4.56976875e-03
15.3550,5.09174635e-03
15.3600,5.58903214e-03
15.3650,6.08372732e-03
15.3700,6.62909902e-03
15.3750,7.22722148e-03
15.3800,7.82643592e-03
15.3850,8.36473730e-03
15.3900,8.74404059e-03
15.3950,8.95435483e-03
15.4000,9.02175681e-03
15.4050,8.97835856e-03
15.4100,8.86996615e-03
15.4150,8.70446200e-03
15.4200,8.49942188e-03
15.4250,8.26390625e-03
15.4300,7.98739378e-03
15.4350,7.67707310e-03
15.4400,7.34742777e-03
15.4450,6.99982303e-03
15.4500,6.65139117e-03
15.4550,6.32767077e-03
15.4600,6.10258722e-03
15.4650,6.02082660e-03
15.4700,6.13358697e-03
15.4750,6.43679960e-03
15.4800,6.90247481e-03
15.4850,7.50504323e-03
15.4900,8.19034568e-03
15.4950,8.93205927e-03
15.5000,9.67139132e-03
15.5050,1.03814437e-02
15.5100,1.10226539e-02
15.5150,1.15849413e-02
15.5200,1.20562527e-02
15.5250,1.24393988e-02
15.5300,1.27330286e-02
15.5350,1.29204584e-02
15.5400,1.29496244e-02
15.5450,1.27940864e-02
15.5500,1.24322165e-02
15.5550,1.18770722e-02
15.5600,1.11846392e-02
15.5650,1.03682389e-02
15.5700,9.46099659e-03
15.5750,8.47460913e-03
15.5800,7.42239198e-03
15.5850,6.31654081e-03
15.5900,5.19474587e-03
15.5950,4.08446759e-03
15.6000,2.99950910e-03
15.6050,2.54452156e-03
15.6100,2.70703945e-03
15.6150,2.96364653e-03
15.6200,3.25694091e-03
15.6250,3.53477703e-03
15.6300,3.81883826e-03
15.6350,4.16764069e-03
15.6400,4.62980062e-03
15.6450,5.18070005e-03
15.6500,5.80774407e-03
15.6550,6.53894663e-03
15.6600,7.39250317e-03
15.6650,8.31561513e-03
15.6700,9.13683115e-03
15.6750,9.75383410e-03
15.6800,1.00822894e-02
15.6850,1.02148474e-02
15.6900,1.03742800e-02
15.6950,1.06260180e-02
15.7000,1.09759129e-02
15.7050,1.13361453e-02
15.7100,1.15743527e-02
15.7150,1.23251465e-02
15.7200,1.29716674e-02
15.7250,1.35102885e-02
15.7300,1.39147287e-02
15.7350,1.41718276e-02
15.7400,1.42785661e-02
15.7450,1.42482462e-02
15.7500,1.41101662e-02
15.7550,1.38980215e-02
15.7600,1.36475679e-02
15.7650,1.33347736e-02
15.7700,1.29951991e-02
15.7750,1.26597242e-02
15.7800,1.23745176e-02
15.7850,1.21396038e-02
15.7900,1.19322520e-02
15.7950,1.17025161e-02
15.8000,1.12658105e-02
15.8050,1.05838417e-02
15.8100,9.85250697e-03
15.8150,9.19387762e-03
15.8200,8.59246234e-03
15.8250,7.96956896e-03
15.8300,7.31516382e-03
15.8350,6.65864723e-03
15.8400,5.97693284e-03
15.8450,5.19779483e-03
15.8500,4.29546654e-03
15.8550,3.30635689e-03
15.8600,2.19797711e-03
15.8650,2.13254445e-03
15.8700,2.08342583e-03
15.8750,2.13176243e-03
15.8800,2.64441339e-03
15.8850,2.46283408e-03
15.8900,2.00865890e-03
15.8950,1.63823906e-03
15.9000,1.35685601e-03
15.9050,1.31694536e-03
15.9100,1.31370042e-03
15.9150,1.58533817e-03
15.9200,2.02208353e-03
15.9250,2.62546290e-03
15.9300,3.30483830e-03
15.9350,3.82041612e-03
15.9400,4.31796559e-03
15.9450,4.88265940e-03
15.9500,5.51987710e-03
15.9550,6.14488553e-03
15.9600,6.65990987e-03
15.9650,7.07757407e-03
15.9700,7.44540317e-03
15.9750,7.77774398e-03
15.9800,8.04571653e-03
15.9850,8.20865458e-03
15.9900,8.19417857e-03
15.9950,7.99232277e-03
16.0000,7.64291403e-03
16.0050,7.18365703e-03
16.0100,6.64363823e-03
16.0150,6.01944247e-03
16.0200,5.31198210e-03
16.0250,4.52687359e-03
16.0300,3.69387322e-03
16.0350,3.25039268e-03
16.0400,3.40971516e-03
16.0450,3.60345935e-03
16.0500,3.75279388e-03
16.0550,3.80838669e-03
16.0600,3.69136158e-03
16.0650,3.42758755e-03
16.0700,3.08275126e-03
16.0750,2.67828678e-03
16.0800,2.27109955e-03
16.0850,1.85965852e-03
16.0900,1.51272952e-03
16.0950,1.73293320e-03
16.1000,2.26168307e-03
16.1050,2.82088694e-03
16.1100,3.35740796e-03
16.1150,3.82630934e-03
16.1200,4.19312160e-03
16.1250,4.46760530e-03
16.1300,4.64852078e-03
16.1350,4.75053246e-03
16.1400,4.79101807e-03
16.1450,4.79335082e-03
16.1500,4.78198326e-03
16.1550,4.75291330e-03
16.1600,4.69491995e-03
16.1650,4.60340631e-03
16.1700,4.47499902e-03
16.1750,4.31298780e-03
16.1800,4.12640636e-03
16.1850,3.92085604e-03
16.1900,3.70886278e-03
16.1950,3.49819952e-03
16.2000,3.30366298e-03
16.2050,3.13125757e-03
16.2100,2.98585570e-03
16.2150,2.87048737e-03
16.2200,2.78609230e-03
16.2250,2.73179952e-03
16.2300,2.72434016e-03
16.2350,2.76982058e-03
16.2400,2.86406846e-03
16.2450,2.99799011e-03
16.2500,3.14987838e-03
16.2550,3.30621490e-03
16.2600,3.43225271e-03
16.2650,3.49865585e-03
16.2700,3.45389519e-03
16.2750,3.30477491e-03
16.2800,3.03692683e-03
16.2850,2.76692904e-03
16.2900,2.65035539e-03
16.2950,2.44034386e-03
16.3000,2.15623415e-03
16.3050,1.83669502e-03
16.3100,1.53181438e-03
16.3150,1.64971035e-03
16.3200,1.85765794e-03
16.3250,2.17175121e-03
16.3300,2.53608389e-03
16.3350,2.93462931e-03
16.3400,3.39439889e-03
16.3450,3.90127544e-03
16.3500,4.34697662e-03
16.3550,4.64745326e-03
16.3600,4.68849046e-03
16.3650,4.47154811e-03
16.3700,4.08576540e-03
16.3750,3.60030638e-03
16.3800,3.17532795e-03
16.3850,3.64121676e-03
16.3900,4.20719983e-03
16.3950,4.86577173e-03
16.4000,5.57500929e-03
16.4050,6.27895170e-03
16.4100,6.86946180e-03
16.4150,7.31396964e-03
16.4200,7.59995238e-03
16.4250,7.75087631e-03
16.4300,7.79499133e-03
16.4350,7.71990111e-03
16.4400,7.47348812e-03
16.4450,7.04683724e-03
16.4500,6.38983983e-03
16.4550,5.53228341e-03
16.4600,4.54283954e-03
16.4650,3.45068244e-03
16.4700,2.31573078e-03
16.4750,1.52772895e-03
16.4800,1.60539774e-03
16.4850,1.84013963e-03
16.4900,1.96216342e-03
16.4950,2.05738701e-03
16.5000,2.17320943e-03
16.5050,2.26640628e-03
16.5100,2.41480579e-03
16.5150,2.45137399e-03
16.5200,2.34087629e-03
16.5250,2.13675002e-03
16.5300,2.07144221e-03
16.5350,1.91122225e-03
16.5400,1.77812860e-03
16.5450,1.90058493e-03
16.5500,2.20581472e-03
16.5550,2.44252161e-03
16.5600,2.62314048e-03
16.5650,2.71705624e-03
16.5700,3.15731317e-03
16.5750,3.74205760e-03
16.5800,4.24593458e-03
16.5850,4.64126750e-03
16.5900,4.91033404e-03
16.5950,5.07045545e-03
16.6000,5.17211966e-03
16.6050,5.23721308e-03
16.6100,5.27929985e-03
16.6150,5.30224540e-03
16.6200,5.30477364e-03
16.6250,5.28123626e-03
16.6300,5.22743889e-03
16.6350,5.14694498e-03
16.6400,5.06273159e-03
16.6450,4.95255598e-03
16.6500,4.83557049e-03
16.6550,4.73606934e-03
16.6600,4.70012913e-03
16.6650,4.74118915e-03
16.6700,4.85255613e-03
16.6750,5.00989303e-03
16.6800,5.12748469e-03
16.6850,5.14514666e-03
16.6900,5.03508674e-03
16.6950,4.85481113e-03
16.7000,4.68688234e-03
16.7050,4.53350294e-03
16.7100,4.39083698e-03
16.7150,4.25727040e-03
16.7200,4.12468014e-03
16.7250,3.99893153e-03
16.7300,3.84920078e-03
16.7350,3.67556286e-03
16.7400,3.48727553e-03
16.7450,3.28830900e-03
16.7500,3.08676539e-03
16.7550,2.87864598e-03
16.7600,2.62812904e-03
16.7650,2.30033431e-03
16.7700,2.06037508e-03
16.7750,2.18750578e-03
16.7800,2.22402995e-03
16.7850,2.15869376e-03
16.7900,1.98170700e-03
16.7950,1.70843284e-03
16.8000,1.38128721e-03
16.8050,1.04622421e-03
16.8100,8.12694897e-04
16.8150,9.95604856e-04
16.8200,1.31529883e-03
16.8250,1.69082049e-03
16.8300,2.03409236e-03
16.8350,2.33522473e-03
16.8400,2.57695675e-03
16.8450,2.73253026e-03
16.8500,2.76135515e-03
16.8550,2.66430270e-03
16.8600,2.47339354e-03
16.8650,2.27848656e-03
16.8700,2.14498207e-03
16.8750,2.17946711e-03
16.8800,2.41937231e-03
16.8850,2.63867095e-03
16.8900,2.84221160e-03
16.8950,3.03314522e-03
16.9000,3.20630062e-03
16.9050,3.35687851e-03
16.9100,3.48511695e-03
16.9150,3.59419723e-03
16.9200,3.68234762e-03
16.9250,3.73972892e-03
16.9300,3.74291747e-03
16.9350,3.68393077e-03
16.9400,3.56704050e-03
16.9450,3.40984702e-03
16.9500,3.25224767e-03
16.9550,3.11073155e-03
16.9600,2.99896268e-03
16.9650,2.90912590e-03
16.9700,2.81802934e-03
16.9750,2.71214789e-03
16.9800,3.08018154e-03
16.9850,3.50147419e-03
16.9900,3.91218757e-03
16.9950,4.31899570e-03
17.0000,4.72472157e-03
17.0050,5.12063223e-03
17.0100,5.48906902e-03
17.0150,5.81503276e-03
17.0200,6.08976420e-03
17.0250,6.30966923e-03
17.0300,6.45264483e-03
17.0350,6.50844608e-03
17.0400,6.50846676e-03
17.0450,6.48269247e-03
17.0500,6.43610545e-03
17.0550,6.34488065e-03
17.0600,6.18783943e-03
17.0650,5.97109366e-03
17.0700,5.70212037e-03
17.0750,5.38191432e-03
17.0800,5.01912876e-03
17.0850,4.62304410e-03
17.0900,4.20878404e-03
17.0950,3.78000315e-03
17.1000,3.34191454e-03
17.1050,2.89743698e-03
17.1100,2.45396998e-03
17.1150,2.34426890e-03
17.1200,2.38001986e-03
17.1250,2.35003415e-03
17.1300,2.24825538e-03
17.1350,2.07814657e-03
17.1400,1.83371507e-03
17.1450,1.57731723e-03
17.1500,1.32263490e-03
17.1550,1.08915069e-03
17.1600,9.93096159e-04
17.1650,9.63021588e-04
17.1700,9.73335436e-04
17.1750,9.78883967e-04
17.1800,9.70774403e-04
17.1850,9.45786492e-04
17.1900,9.04337108e-04
17.1950,9.33741048e-04
17.2000,1.03914733e-03
17.2050,1.11415802e-03
17.2100,1.22011733e-03
17.2150,1.35710403e-03
17.2200,1.48670430e-03
17.2250,1.59017548e-03
17.2300,1.81349642e-03
17.2350,2.03035745e-03
17.2400,2.24728199e-03
17.2450,2.48237058e-03
17.2500,2.76876860e-03
17.2550,3.09289053e-03
17.2600,3.42881891e-03
17.2650,3.76261975e-03
17.2700,4.06333197e-03
17.2750,4.31767849e-03
17.2800,4.51052794e-03
17.2850,4.64120872e-03
17.2900,4.70934044e-03
17.2950,4.71326103e-03
17.3000,4.65720279e-03
17.3050,4.54449898e-03
17.3100,4.37859424e-03
17.3150,4.15323899e-03
17.3200,3.85955893e-03
17.3250,3.50164548e-03
17.3300,3.09618196e-03
17.3350,2.65416889e-03
17.3400,3.09802973e-03
17.3450,3.67426416e-03
17.3500,4.20398307e-03
17.3550,4.67962469e-03
17.3600,5.08724290e-03
17.3650,5.41719214e-03
17.3700,5.64845998e-03
17.3750,5.77161619e-03
17.3800,5.76265734e-03
17.3850,5.61385745e-03
17.3900,5.24818584e-03
17.3950,4.65403071e-03
17.4000,3.92271507e-03
17.4050,3.13271346e-03
17.4100,2.34513741e-03
17.4150,1.60298200e-03
17.4200,1.45027150e-03
17.4250,1.74469418e-03
17.4300,2.10082671e-03
17.4350,2.43466577e-03
17.4400,2.72021212e-03
17.4450,2.93819826e-03
17.4500,3.07069370e-03
17.4550,3.12779156e-03
17.4600,3.12418357e-03
17.4650,3.05954897e-03
17.4700,2.92311528e-03
17.4750,2.67055458e-03
17.4800,2.26930758e-03
17.4850,1.80184423e-03
17.4900,1.70886338e-03
17.4950,1.57569741e-03
17.5000,1.85491940e-03
17.5050,2.47413151e-03
17.5100,3.08496034e-03
17.5150,3.67956705e-03
17.5200,4.24538350e-03
17.5250,4.75978902e-03
17.5300,5.17892910e-03
17.5350,5.48971657e-03
17.5400,5.68414442e-03
17.5450,5.76558021e-03
17.5500,5.74773396e-03
17.5550,5.61590374e-03
17.5600,5.36412384e-03
17.5650,4.99674914e-03
17.5700,4.52046137e-03
17.5750,3.93391716e-03
17.5800,3.23123235e-03
17.5850,2.41779505e-03
17.5900,1.67373899e-03
17.5950,1.98682643e-03
17.6000,2.30027677e-03
17.6050,2.60048155e-03
17.6100,2.87760380e-03
17.6150,3.11523363e-03
17.6200,3.26484140e-03
17.6250,3.30635393e-03
17.6300,3.25692672e-03
17.6350,3.13824405e-03
17.6400,2.97084687e-03
17.6450,2.73708347e-03
17.6500,2.41591652e-03
17.6550,2.02189585e-03
17.6600,1.58271416e-03
17.6650,1.79942751e-03
17.6700,2.41266307e-03
17.6750,3.00682837e-03
17.6800,3.59827980e-03
17.6850,4.17595719e-03
17.6900,4.70677180e-03
17.6950,5.17359136e-03
17.7000,5.55191957e-03
17.7050,5.83898245e-03
17.7100,6.04102431e-03
17.7150,6.16509875e-03
17.7200,6.22404779e-03
17.7250,6.19555634e-03
17.7300,6.05243757e-03
17.7350,5.81151072e-03
17.7400,5.52634227e-03
17.7450,5.21155989e-03
17.7500,4.85566048e-03
17.7550,4.45050101e-03
17.7600,3.97855706e-03
17.7650,3.45256831e-03
17.7700,2.89824459e-03
17.7750,2.33913768e-03
17.7800,2.09020379e-03
17.7850,2.22183618e-03
17.7900,2.35668922e-03
17.7950,2.49348481e-03
17.8000,2.61346921e-03
17.8050,2.69290970e-03
17.8100,2.65946638e-03
17.8150,2.51633816e-03
17.8200,2.26552566e-03
17.8250,1.92644516e-03
17.8300,1.53305994e-03
17.8350,1.21659461e-03
17.8400,1.32293911e-03
17.8450,1.41699326e-03
17.8500,1.47226910e-03
17.8550,1.48196751e-03
17.8600,1.45094478e-03
17.8650,1.58694599e-03
17.8700,1.82370808e-03
17.8750,2.01636737e-03
17.8800,2.14757982e-03
17.8850,2.24240739e-03
17.8900,2.34445536e-03
17.8950,2.45550316e-03
17.9000,2.56593149e-03
17.9050,2.65812020e-03
17.9100,2.70206330e-03
17.9150,2.69544228e-03
17.9200,2.64389771e-03
17.9250,2.55066675e-03
17.9300,2.40443180e-03
17.9350,2.19146737e-03
17.9400,1.91140276e-03
17.9450,2.11092519e-03
17.9500,2.24412224e-03
17.9550,2.32617329e-03
17.9600,2.38592202e-03
17.9650,2.42991884e-03
17.9700,2.44066670e-03
17.9750,2.39797815e-03
17.9800,2.30498797e-03
17.9850,2.15148235e-03
17.9900,1.92819265e-03
17.9950,1.63714007e-03
18.0000,1.29038226e-03
18.0050,1.09469054e-03
18.0100,1.16096491e-03
18.0150,1.23921623e-03
18.0200,1.49039828e-03
18.0250,1.72847925e-03
18.0300,1.87246015e-03
18.0350,1.93823859e-03
18.0400,1.96621944e-03
18.0450,1.98046276e-03
18.0500,1.99566051e-03
18.0550,2.01020012e-03
18.0600,2.01761084e-03
18.0650,2.02756673e-03
18.0700,2.06966330e-03
18.0750,2.15265164e-03
18.0800,2.26746936e-03
18.0850,2.39901151e-03
18.0900,2.51881255e-03
18.0950,2.61527669e-03
18.1000,2.69337600e-03
18.1050,2.76387311e-03
18.1100,2.82725840e-03
18.1150,2.87617109e-03
18.1200,2.90758244e-03
18.1250,2.93148681e-03
18.1300,2.97178579e-03
18.1350,3.04015690e-03
18.1400,3.15361613e-03
18.1450,3.31413882e-03
18.1500,3.51133886e-03
18.1550,3.73068957e-03
18.1600,3.93820029e-03
18.1650,4.11427795e-03
18.1700,4.22283033e-03
18.1750,4.24954454e-03
18.1800,4.17779701e-03
18.1850,4.00932207e-03
18.1900,3.74992980e-03
18.1950,3.40135368e-03
18.2000,2.96889840e-03
18.2050,2.45797015e-03
18.2100,1.87873439e-03
18.2150,1.29487998e-03
18.2200,1.14590303e-03
18.2250,1.06225145e-03
18.2300,1.12485827e-03
18.2350,1.33427746e-03
18.2400,1.52482958e-03
18.2450,1.72439192e-03
18.2500,1.99069847e-03
18.2550,2.33125210e-03
18.2600,2.73365158e-03
18.2650,3.16414656e-03
18.2700,3.52143461e-03
18.2750,3.75072318e-03
18.2800,3.80354032e-03
18.2850,3.69940047e-03
18.2900,3.50289430e-03
18.2950,3.25692732e-03
18.3000,3.03184620e-03
18.3050,2.84715890e-03
18.3100,2.71637882e-03
18.3150,2.87696566e-03
18.3200,3.29301347e-03
18.3250,3.62580903e-03
18.3300,3.82890020e-03
18.3350,3.89932584e-03
18.3400,3.84587153e-03
18.3450,3.68260520e-03
18.3500,3.45862449e-03
18.3550,3.18575930e-03
18.3600,2.90281889e-03
18.3650,2.62245413e-03
18.3700,2.35577191e-03
18.3750,2.10025580e-03
18.3800,1.85729937e-03
18.3850,1.66066330e-03
18.3900,1.58467401e-03
18.3950,1.47966247e-03
18.4000,1.31839166e-03
18.4050,1.15521757e-03
18.4100,1.07470718e-03
18.4150,9.45912506e-04
18.4200,8.95836123e-04
18.4250,9.16063192e-04
18.4300,1.01470725e-03
18.4350,1.07808840e-03
18.4400,1.26600019e-03
18.4450,1.43125374e-03
18.4500,1.56669669e-03
18.4550,1.67317731e-03
18.4600,1.73722367e-03
18.4650,1.74618152e-03
18.4700,1.69104453e-03
18.4750,1.58244413e-03
18.4800,1.44214526e-03
18.4850,1.50703205e-03
18.4900,1.59119533e-03
18.4950,1.65583575e-03
18.5000,1.70196757e-03
18.5050,1.71880940e-03
18.5100,1.70371431e-03
18.5150,1.66761789e-03
18.5200,1.63445932e-03
18.5250,1.61405563e-03
18.5300,1.61827114e-03
18.5350,1.65207630e-03
18.5400,1.71290549e-03
18.5450,1.79240964e-03
18.5500,1.87364515e-03
18.5550,1.94815204e-03
18.5600,2.00793094e-03
18.5650,2.05545641e-03
18.5700,2.09173651e-03
18.5750,2.11170542e-03
18.5800,2.11347488e-03
18.5850,2.09715103e-03
18.5900,2.06016852e-03
18.5950,2.00221783e-03
18.6000,1.92975544e-03
18.6050,1.85069867e-03
18.6100,1.77894746e-03
18.6150,1.72027958e-03
18.6200,1.67459690e-03
18.6250,1.63398338e-03
18.6300,1.58602637e-03
18.6350,1.52253830e-03
18.6400,1.42430779e-03
18.6450,1.28046250e-03
18.6500,1.07505053e-03
18.6550,8.77680838e-04
18.6600,9.27806034e-04
18.6650,9.83102191e-04
18.6700,9.91050712e-04
18.6750,9.47376003e-04
18.6800,8.74380277e-04
18.6850,8.04103941e-04
18.6900,8.17245804e-04
18.6950,8.81522870e-04
18.7000,9.52514300e-04
18.7050,1.02303389e-03
18.7100,1.08799557e-03
18.7150,1.14359296e-03
18.7200,1.18961196e-03
18.7250,1.22555149e-03
18.7300,1.29506518e-03
18.7350,1.38821918e-03
18.7400,1.46206261e-03
18.7450,1.51528938e-03
18.7500,1.54356097e-03
18.7550,1.62250593e-03
18.7600,1.70348494e-03
18.7650,1.78360422e-03
18.7700,1.86879771e-03
18.7750,1.95508344e-03
18.7800,2.02960077e-03
18.7850,2.08354301e-03
18.7900,2.10617744e-03
18.7950,2.09264787e-03
18.8000,2.03914706e-03
18.8050,1.94589746e-03
18.8100,1.81236524e-03
18.8150,1.64022840e-03
18.8200,1.43605231e-03
18.8250,1.21029171e-03
18.8300,1.00178741e-03
18.8350,8.83323933e-04
18.8400,9.11825598e-04
18.8450,9.34121456e-04
18.8500,9.53515072e-04
18.8550,9.72174312e-04
18.8600,9.86062474e-04
18.8650,9.98257984e-04
18.8700,1.03500607e-03
18.8750,1.05863960e-03
18.8800,1.06598540e-03
18.8850,1.04832488e-03
18.8900,9.91251341e-04
18.8950,9.55990223e-04
18.9000,1.02101815e-03
18.9050,1.07885762e-03
18.9100,1.13648880e-03
18.9150,1.20449299e-03
18.9200,1.30231120e-03
18.9250,1.43548004e-03
18.9300,1.60198412e-03
18.9350,1.79314549e-03
18.9400,1.99024576e-03
18.9450,2.18001803e-03
18.9500,2.34037462e-03
18.9550,2.46582580e-03
18.9600,2.54976087e-03
18.9650,2.59026466e-03
18.9700,2.58196852e-03
18.9750,2.52095488e-03
18.9800,2.39986305e-03
18.9850,2.21927695e-03
18.9900,1.97579498e-03
18.9950,1.66373021e-03
19.0000,1.28007000e-03
19.0050,1.28030047e-03
19.0100,1.29855270e-03
19.0150,1.29334625e-03
19.0200,1.39292428e-03
19.0250,1.52027316e-03
19.0300,1.65005804e-03
19.0350,1.78890023e-03
19.0400,1.93893819e-03
19.0450,2.09473139e-03
19.0500,2.24350623e-03
19.0550,2.37510565e-03
19.0600,2.47322540e-03
19.0650,2.53560815e-03
19.0700,2.56478007e-03
19.0750,2.56484832e-03
19.0800,2.54631057e-03
19.0850,2.51684995e-03
19.0900,2.48982769e-03
19.0950,2.46765855e-03
19.1000,2.44678868e-03
19.1050,2.42037374e-03
19.1100,2.37563120e-03
19.1150,2.43331577e-03
19.1200,2.73236303e-03
19.1250,3.02484088e-03
19.1300,3.30784822e-03
19.1350,3.58350386e-03
19.1400,3.86213155e-03
19.1450,4.14182490e-03
19.1500,4.42462487e-03
19.1550,4.71018627e-03
19.1600,4.97885223e-03
19.1650,5.21135876e-03
19.1700,5.37418596e-03
19.1750,5.47459555e-03
19.1800,5.54950847e-03
19.1850,5.60700038e-03
19.1900,5.62322966e-03
19.1950,5.57717667e-03
19.2000,5.45348032e-03
19.2050,5.25548345e-03
19.2100,4.98325052e-03
19.2150,4.63712316e-03
19.2200,4.22082382e-03
19.2250,3.74028390e-03
19.2300,3.21243903e-03
19.2350,2.65017057e-03
19.2400,2.10215696e-03
19.2450,1.64075883e-03
19.2500,1.59925676e-03
19.2550,1.75209738e-03
19.2600,1.87845285e-03
19.2650,1.94039997e-03
19.2700,1.88390635e-03
19.2750,1.73642922e-03
19.2800,1.65723495e-03
19.2850,1.66673018e-03
19.2900,1.63545434e-03
19.2950,1.52738604e-03
19.3000,1.35938515e-03
19.3050,1.31475712e-03
19.3100,1.44701706e-03
19.3150,1.56197942e-03
19.3200,1.60702770e-03
19.3250,1.59265212e-03
19.3300,1.54748483e-03
19.3350,1.52690801e-03
19.3400,2.05915882e-03
19.3450,2.53774904e-03
19.3500,2.93714657e-03
19.3550,3.25510968e-03
19.3600,3.48741356e-03
19.3650,3.63562472e-03
19.3700,3.70648116e-03
19.3750,3.70549806e-03
19.3800,3.63632104e-03
19.3850,3.47649913e-03
19.3900,3.22046760e-03
19.3950,2.87665872e-03
19.4000,2.95520841e-03
19.4050,3.03255879e-03
19.4100,3.14751172e-03
19.4150,3.27200051e-03
19.4200,3.36075018e-03
19.4250,3.42074058e-03
19.4300,3.44369469e-03
19.4350,3.43354112e-03
19.4400,3.36340271e-03
19.4450,3.20851511e-03
19.4500,2.95675588e-03
19.4550,2.61594429e-03
19.4600,2.21616491e-03
19.4650,1.79208175e-03
19.4700,1.37442419e-03
19.4750,9.64876035e-04
19.4800,1.30149948e-03
19.4850,1.75614835e-03
19.4900,2.19078273e-03
19.4950,2.58243459e-03
19.5000,2.90987232e-03
