# element_index,element_tag - element_index is the column position in solid_strain.txt / solid_stress.txt / solid_*.txt
763,5740
764,5741
765,5742
766,5743
767,5744
768,5745
769,5746
770,5747
771,5748
772,5749
773,5750
774,5751
775,5752
776,5753
777,5754
778,5755
779,5756
780,5757
781,5758
782,5759
783,5760
784,5761
785,5762
786,5763
787,5764
788,5765
789,5766
790,5767
791,5768
792,5769
793,5770
794,5771
795,5772
796,5773
797,5774
798,5775
799,5776
800,5777
801,5778
802,5779
803,5780
804,5781
805,5782
806,5783
807,5784
808,5785
809,5786
810,5787
811,5788
812,5789
813,5790
814,5791
815,5792
816,5793
817,5794
818,5795
819,5796
820,5797
821,5798
822,5799
823,5800
824,5801
825,5802
826,5803
827,5804
828,5805
829,5806
830,5807
831,5808
832,5809
833,5810
834,5811
835,5812
836,5813
837,5814
838,5815
839,5816
840,5817
841,5818
842,5819
843,5820
844,5821
845,5822
846,5823
847,5824
848,5825
849,5826
850,5827
851,5828
852,5829
853,5830
854,5831
855,5832
856,5833
857,5834
858,5835
859,5836
860,5837
861,5838
862,5839
863,5840
864,5841
865,5842
866,5843
867,5844
868,5845
869,5846
870,5847
871,5848
872,5849
873,5850
874,5851
875,5852
876,5853
877,5854
878,5855
879,5856
880,5857
881,5858
882,5859
883,5860
884,5861
885,5862
886,5863
887,5864
888,5865
889,5866
890,5867
891,5868
892,5869
893,5870
894,5871
895,5872
896,5873
897,5874
898,5875
899,5876
900,5877
901,5878
902,5879
903,5880
904,5881
905,5882
906,5883
907,5884
908,5885
909,5886
910,5887
911,5888
912,5889
913,5890
914,5891
915,5892
916,5893
917,5894
918,5895
919,5896
920,5897
921,5898
922,5899
923,5900
924,5901
925,5902
926,5903
927,5904
928,5905
929,5906
930,5907
931,5908
932,5909
933,5910
934,5911
935,5912
936,5913
937,5914
938,5915
939,5916
940,5917
941,5918
942,5919
943,5920
944,5921
945,5922
946,5923
947,5924
948,5925
949,5926
950,5927
951,5928
952,5929
953,5930
954,5931
955,5932
956,5933
957,5934
958,5935
959,5936
960,5937
961,5938
962,5939
963,5940
964,5941
965,5942
966,5943
967,5944
968,5945
969,5946
970,5947
971,5948
972,5949
973,5950
974,5951
975,5952
976,5953
977,5954
978,5955
979,5956
980,5957
981,5958
982,5959
983,5960
984,5961
985,5962
986,5963
987,5964
988,5965
989,5966
990,5967
991,5968
992,5969
993,5970
994,5971
995,5972
996,5973
997,5974
998,5975
999,5976
1000,5977
1001,5978
1002,5979
1003,5980
1004,5981
1005,5982
1006,5983
1007,5984
1008,5985
1009,5986
1010,5987
1011,5988
1012,5989
1013,5990
1014,5991
1015,5992
1016,5993
1017,5994
1018,5995
1019,5996
1020,5997
1021,5998
1022,5999
1023,6000
1024,6001
1025,6002
1026,6003
