time_s,Rd_m,drift_ratio,BS_N,BS_over_W,BS_clean_N,BS_clean_over_W,spike_flag,cumulative_dissipated_energy_clean_J
1.1950,2.08743000e-04,1.37549224e-05,7.161208e+02,8.080193e-05,-1.569287e+03,-1.770671e-04,0,5.756238e-01
1.2000,2.09449000e-04,1.38014436e-05,4.157829e+02,4.691396e-05,-1.584609e+03,-1.787959e-04,0,5.767372e-01
1.2050,2.10266000e-04,1.38552790e-05,-1.203389e+03,-1.357818e-04,-1.253564e+03,-1.414432e-04,0,5.778966e-01
1.2100,2.10965000e-04,1.39013390e-05,-2.628385e+03,-2.965681e-04,-5.940931e+02,-6.703321e-05,0,5.785423e-01
1.2150,2.11543000e-04,1.39394257e-05,-2.889274e+03,-3.260050e-04,3.246465e+02,3.663078e-05,0,5.786202e-01
1.2200,2.12080000e-04,1.39748108e-05,-9.617638e+02,-1.085185e-04,1.386165e+03,1.564049e-04,0,5.790795e-01
1.2250,2.12633000e-04,1.40112502e-05,2.446599e+03,2.760567e-04,2.441227e+03,2.754505e-04,0,5.801378e-01
1.2300,2.13230000e-04,1.40505890e-05,5.539829e+03,6.250746e-04,3.332929e+03,3.760638e-04,0,5.818614e-01
1.2350,2.13824000e-04,1.40897301e-05,7.332903e+03,8.273922e-04,3.927307e+03,4.431292e-04,0,5.840177e-01
1.2400,2.14316000e-04,1.41221499e-05,6.756917e+03,7.624020e-04,4.141127e+03,4.672551e-04,0,5.860025e-01
1.2450,2.14691000e-04,1.41468602e-05,4.471552e+03,5.045379e-04,3.958544e+03,4.466537e-04,0,5.875212e-01
1.2500,2.15005000e-04,1.41675509e-05,2.163862e+03,2.441547e-04,3.431940e+03,3.872355e-04,0,5.886815e-01
1.2550,2.15320000e-04,1.41883076e-05,6.582315e+02,7.427012e-05,2.667651e+03,3.009987e-04,0,5.896422e-01
1.2600,2.15693000e-04,1.42128860e-05,6.085112e+02,6.866004e-05,1.801781e+03,2.033000e-04,0,5.904758e-01
1.2650,2.16053000e-04,1.42366079e-05,1.232310e+03,1.390450e-04,9.731010e+02,1.097977e-04,0,5.909752e-01
1.2700,2.16171000e-04,1.42443834e-05,1.114650e+03,1.257691e-04,2.988848e+02,3.372402e-05,0,5.910503e-01
1.2750,2.15934000e-04,1.42287665e-05,1.242265e+02,1.401683e-05,-1.429442e+02,-1.612879e-05,0,5.910688e-01
1.2800,2.15305000e-04,1.41873192e-05,-1.224209e+03,-1.381310e-04,-3.240350e+02,-3.656179e-05,0,5.912156e-01
1.2850,2.14436000e-04,1.41300572e-05,-2.092938e+03,-2.361521e-04,-2.676598e+02,-3.020081e-05,0,5.914727e-01
1.2900,2.13702000e-04,1.40816910e-05,-1.468043e+03,-1.656434e-04,-4.211207e+01,-4.751624e-06,0,5.915864e-01
1.2950,2.13253000e-04,1.40521046e-05,2.930927e+02,3.307048e-05,2.544443e+02,2.870967e-05,0,5.916341e-01
1.3000,2.13160000e-04,1.40459764e-05,2.127502e+03,2.400521e-04,5.157596e+02,5.819461e-05,0,5.916699e-01
1.3050,2.13280000e-04,1.40538837e-05,3.260372e+03,3.678770e-04,6.514891e+02,7.350935e-05,0,5.917399e-01
1.3100,2.13278000e-04,1.40537519e-05,2.760394e+03,3.114631e-04,6.072674e+02,6.851969e-05,0,5.917412e-01
1.3150,2.13028000e-04,1.40372784e-05,9.219458e+02,1.040258e-04,3.752478e+02,4.234027e-05,0,5.918640e-01
1.3200,2.12477000e-04,1.40009708e-05,-1.224301e+03,-1.381413e-04,-7.541652e+00,-8.509459e-07,0,5.919653e-01
1.3250,2.11749000e-04,1.39529999e-05,-2.854551e+03,-3.220871e-04,-4.714291e+02,-5.319268e-05,0,5.921396e-01
1.3300,2.11132000e-04,1.39123433e-05,-2.891568e+03,-3.262638e-04,-9.318311e+02,-1.051411e-04,0,5.925725e-01
1.3350,2.10735000e-04,1.38861833e-05,-1.663166e+03,-1.876597e-04,-1.306361e+03,-1.474004e-04,0,5.930168e-01
1.3400,2.10597000e-04,1.38770899e-05,-3.193909e+02,-3.603778e-05,-1.526978e+03,-1.722932e-04,0,5.932123e-01
1.3450,2.10625000e-04,1.38789350e-05,4.214162e+02,4.754958e-05,-1.546232e+03,-1.744658e-04,0,5.932554e-01
1.3500,2.10654000e-04,1.38808459e-05,-9.155042e+01,-1.032989e-05,-1.339626e+03,-1.511538e-04,0,5.932972e-01
1.3550,2.10674000e-04,1.38821638e-05,-1.258964e+03,-1.420525e-04,-9.069510e+02,-1.023338e-04,0,5.933197e-01
1.3600,2.10795000e-04,1.38901370e-05,-1.794712e+03,-2.025024e-04,-2.740589e+02,-3.092284e-05,0,5.933911e-01
1.3650,2.11112000e-04,1.39110254e-05,-1.306434e+03,-1.474086e-04,5.059810e+02,5.709126e-05,0,5.934279e-01
1.3700,2.11699000e-04,1.39497052e-05,3.408729e+02,3.846165e-05,1.354991e+03,1.528875e-04,0,5.939741e-01
1.3750,2.12473000e-04,1.40007072e-05,2.561050e+03,2.889705e-04,2.177366e+03,2.456784e-04,0,5.953411e-01
1.3800,2.13195000e-04,1.40482827e-05,4.203564e+03,4.743000e-04,2.873404e+03,3.242143e-04,0,5.971644e-01
1.3850,2.13757000e-04,1.40853152e-05,4.892477e+03,5.520320e-04,3.355697e+03,3.786328e-04,0,5.989148e-01
1.3900,2.14081000e-04,1.41066648e-05,4.349799e+03,4.908001e-04,3.564372e+03,4.021782e-04,0,6.000358e-01
1.3950,2.14248000e-04,1.41176691e-05,3.060888e+03,3.453686e-04,3.477325e+03,3.923565e-04,0,6.006238e-01
1.4000,2.14457000e-04,1.41314410e-05,2.082943e+03,2.350243e-04,3.113488e+03,3.513037e-04,0,6.013126e-01
1.4050,2.14785000e-04,1.41530542e-05,1.783561e+03,2.012442e-04,2.529470e+03,2.854072e-04,0,6.022380e-01
1.4100,2.15236000e-04,1.41827725e-05,2.226740e+03,2.512494e-04,1.811244e+03,2.043678e-04,0,6.032168e-01
1.4150,2.15688000e-04,1.42125566e-05,2.694530e+03,3.040314e-04,1.062517e+03,1.198868e-04,0,6.038663e-01
1.4200,2.15842000e-04,1.42227043e-05,1.971032e+03,2.223971e-04,3.905716e+02,4.406930e-05,0,6.039782e-01
1.4250,2.15585000e-04,1.42057695e-05,7.331425e+01,8.272254e-06,-1.099700e+02,-1.240823e-05,0,6.040143e-01
1.4300,2.14882000e-04,1.41594460e-05,-2.160313e+03,-2.437542e-04,-3.740108e+02,-4.220070e-05,0,6.041844e-01
1.4350,2.13876000e-04,1.40931565e-05,-3.681844e+03,-4.154329e-04,-3.799880e+02,-4.287512e-05,0,6.045636e-01
1.4400,2.12913000e-04,1.40297006e-05,-3.048890e+03,-3.440149e-04,-1.560284e+02,-1.760513e-05,0,6.048217e-01
1.4450,2.12146000e-04,1.39791598e-05,-5.182253e+02,-5.847283e-05,2.260162e+02,2.550205e-05,0,6.048486e-01
1.4500,2.11709000e-04,1.39503641e-05,2.621472e+03,2.957881e-04,6.693084e+02,7.551996e-05,0,6.050442e-01
1.4550,2.11542000e-04,1.39393598e-05,5.156912e+03,5.818690e-04,1.078954e+03,1.217414e-04,0,6.051902e-01
1.4600,2.11480000e-04,1.39352744e-05,5.304773e+03,5.985525e-04,1.388286e+03,1.566442e-04,0,6.052667e-01
1.4650,2.11460000e-04,1.39339565e-05,3.244449e+03,3.660804e-04,1.574966e+03,1.777079e-04,0,6.052963e-01
1.4700,2.11478000e-04,1.39351426e-05,3.363699e+02,3.795357e-05,1.661066e+03,1.874227e-04,0,6.053254e-01
1.4750,2.11620000e-04,1.39444996e-05,-2.044798e+03,-2.307203e-04,1.697906e+03,1.915795e-04,0,6.055639e-01
1.4800,2.12070000e-04,1.39741519e-05,-1.922395e+03,-2.169093e-04,1.742739e+03,1.966381e-04,0,6.063381e-01
1.4850,2.12864000e-04,1.40264718e-05,3.209274e+02,3.621115e-05,1.837174e+03,2.072935e-04,0,6.077593e-01
1.4900,2.13916000e-04,1.40957923e-05,3.010271e+03,3.396574e-04,1.995276e+03,2.251326e-04,0,6.097751e-01
1.4950,2.15079000e-04,1.41724271e-05,4.918597e+03,5.549792e-04,2.203855e+03,2.486672e-04,0,6.122169e-01
1.5000,2.16086000e-04,1.42387824e-05,4.710719e+03,5.315237e-04,2.431742e+03,2.743803e-04,0,6.145510e-01
1.5050,2.16882000e-04,1.42912341e-05,3.071334e+03,3.465473e-04,2.641814e+03,2.980834e-04,0,6.165702e-01
1.5100,2.17489000e-04,1.43312318e-05,1.668806e+03,1.882961e-04,2.800341e+03,3.159704e-04,0,6.182219e-01
1.5150,2.17958000e-04,1.43621361e-05,1.129151e+03,1.274053e-04,2.881487e+03,3.251263e-04,0,6.195543e-01
1.5200,2.18285000e-04,1.43836834e-05,1.879374e+03,2.120551e-04,2.868188e+03,3.236257e-04,0,6.204944e-01
1.5250,2.18364000e-04,1.43888891e-05,3.247219e+03,3.663929e-04,2.751908e+03,3.105056e-04,0,6.207164e-01
1.5300,2.17962000e-04,1.43623997e-05,3.993954e+03,4.506491e-04,2.532819e+03,2.857851e-04,0,6.217786e-01
1.5350,2.17017000e-04,1.43001298e-05,3.783850e+03,4.269425e-04,2.219939e+03,2.504820e-04,0,6.240243e-01
1.5400,2.15592000e-04,1.42062307e-05,2.424631e+03,2.735780e-04,1.829541e+03,2.064323e-04,0,6.269096e-01
1.5450,2.13865000e-04,1.40924317e-05,4.965899e+02,5.603164e-05,1.380700e+03,1.557883e-04,0,6.296816e-01
1.5500,2.12229000e-04,1.39846290e-05,-9.135997e+02,-1.030840e-04,8.888554e+02,1.002921e-04,0,6.315381e-01
1.5550,2.10840000e-04,1.38931022e-05,-1.506658e+03,-1.700005e-04,3.603646e+02,4.066095e-05,0,6.324057e-01
1.5600,2.09847000e-04,1.38276694e-05,-1.156079e+03,-1.304437e-04,-2.083824e+02,-2.351238e-05,0,6.324811e-01
1.5650,2.09196000e-04,1.37847724e-05,-4.093431e+02,-4.618734e-05,-8.251514e+02,-9.310417e-05,0,6.328176e-01
1.5700,2.08743000e-04,1.37549224e-05,-1.440322e+02,-1.625156e-05,-1.490236e+03,-1.681476e-04,0,6.333420e-01
1.5750,2.08449000e-04,1.37355495e-05,-4.221100e+02,-4.762786e-05,-2.182966e+03,-2.463102e-04,0,6.338819e-01
1.5800,2.08350000e-04,1.37290260e-05,-1.164624e+03,-1.314078e-04,-2.851963e+03,-3.217950e-04,0,6.341312e-01
1.5850,2.08519000e-04,1.37401621e-05,-2.155395e+03,-2.431993e-04,-3.414253e+03,-3.852398e-04,0,6.346607e-01
1.5900,2.08991000e-04,1.37712641e-05,-3.268654e+03,-3.688115e-04,-3.765762e+03,-4.249016e-04,0,6.363552e-01
1.5950,2.09662000e-04,1.38154790e-05,-4.503610e+03,-5.081550e-04,-3.802068e+03,-4.289980e-04,0,6.388942e-01
1.6000,2.10219000e-04,1.38521820e-05,-5.465058e+03,-6.166379e-04,-3.444582e+03,-3.886620e-04,0,6.409124e-01
1.6050,2.10508000e-04,1.38712254e-05,-5.659213e+03,-6.385450e-04,-2.664786e+03,-3.006753e-04,0,6.417952e-01
1.6100,2.10457000e-04,1.38678648e-05,-4.213631e+03,-4.754359e-04,-1.498625e+03,-1.690941e-04,0,6.419013e-01
1.6150,2.10228000e-04,1.38527750e-05,-1.215318e+03,-1.371278e-04,-4.529826e+01,-5.111131e-06,0,6.420781e-01
1.6200,2.10258000e-04,1.38547519e-05,2.526328e+03,2.850527e-04,1.550861e+03,1.749880e-04,0,6.421007e-01
1.6250,2.10767000e-04,1.38882919e-05,6.186401e+03,6.980291e-04,3.131045e+03,3.532847e-04,0,6.432922e-01
1.6300,2.11962000e-04,1.39670353e-05,8.353359e+03,9.425331e-04,4.556090e+03,5.140765e-04,0,6.478853e-01
1.6350,2.13736000e-04,1.40839314e-05,8.784082e+03,9.911328e-04,5.733172e+03,6.468900e-04,0,6.570119e-01
1.6400,2.15704000e-04,1.42136109e-05,7.671230e+03,8.655666e-04,6.626466e+03,7.476829e-04,0,6.691738e-01
1.6450,2.17604000e-04,1.43388096e-05,5.697315e+03,6.428442e-04,7.248834e+03,8.179064e-04,0,6.823553e-01
1.6500,2.19054000e-04,1.44343560e-05,4.340697e+03,4.897731e-04,7.638638e+03,8.618891e-04,0,6.931487e-01
1.6550,2.20005000e-04,1.44970212e-05,4.091030e+03,4.616025e-04,7.831332e+03,8.836314e-04,0,7.005047e-01
1.6600,2.20514000e-04,1.45305613e-05,5.194682e+03,5.861307e-04,7.837292e+03,8.843038e-04,0,7.044923e-01
1.6650,2.20689000e-04,1.45420927e-05,7.089106e+03,7.998839e-04,7.634662e+03,8.614405e-04,0,7.058461e-01
1.6700,2.20706000e-04,1.45432129e-05,8.521495e+03,9.615044e-04,7.179980e+03,8.101374e-04,0,7.059721e-01
1.6750,2.20610000e-04,1.45368871e-05,9.092580e+03,1.025942e-03,6.432395e+03,7.257853e-04,0,7.066255e-01
1.6800,2.20448000e-04,1.45262123e-05,8.387843e+03,9.464240e-04,5.382130e+03,6.072809e-04,0,7.075824e-01
1.6850,2.20200000e-04,1.45098705e-05,6.513307e+03,7.349148e-04,4.072292e+03,4.594882e-04,0,7.087548e-01
1.6900,2.19763000e-04,1.44810748e-05,3.827297e+03,4.318447e-04,2.605429e+03,2.939780e-04,0,7.102139e-01
1.6950,2.19036000e-04,1.44331699e-05,6.710585e+02,7.571743e-05,1.131393e+03,1.276582e-04,0,7.115722e-01
1.7000,2.17839000e-04,1.43542947e-05,-2.024488e+03,-2.284287e-04,-1.807972e+02,-2.039986e-05,0,7.121411e-01
1.7050,2.16137000e-04,1.42421430e-05,-3.778607e+03,-4.263509e-04,-1.179297e+03,-1.330635e-04,0,7.132986e-01
1.7100,2.14024000e-04,1.41029089e-05,-4.101463e+03,-4.627797e-04,-1.763687e+03,-1.990018e-04,0,7.164078e-01
1.7150,2.11677000e-04,1.39482555e-05,-3.264256e+03,-3.683152e-04,-1.907517e+03,-2.152305e-04,0,7.207160e-01
1.7200,2.09526000e-04,1.38065174e-05,-2.033535e+03,-2.294495e-04,-1.663096e+03,-1.876519e-04,0,7.245562e-01
1.7250,2.07815000e-04,1.36937727e-05,-7.009194e+02,-7.908672e-05,-1.147518e+03,-1.294777e-04,0,7.269607e-01
1.7300,2.06947000e-04,1.36365767e-05,4.467367e+02,5.040656e-05,-5.138021e+02,-5.797374e-05,0,7.276817e-01
1.7350,2.07017000e-04,1.36411892e-05,1.431008e+03,1.614647e-04,8.547704e+01,9.644616e-06,0,7.276967e-01
1.7400,2.08004000e-04,1.37062267e-05,2.191289e+03,2.472493e-04,5.333362e+02,6.017784e-05,0,7.280021e-01
1.7450,2.09734000e-04,1.38202234e-05,2.524007e+03,2.847908e-04,7.742074e+02,8.735601e-05,0,7.291331e-01
1.7500,2.11758000e-04,1.39535929e-05,2.206858e+03,2.490060e-04,8.245997e+02,9.304192e-05,0,7.307511e-01
1.7550,2.13826000e-04,1.40898618e-05,1.310686e+03,1.478884e-04,7.661866e+02,8.645100e-05,0,7.323959e-01
1.7600,2.15530000e-04,1.42021453e-05,1.474359e+02,1.663561e-05,7.228981e+02,8.156663e-05,0,7.336646e-01
1.7650,2.16755000e-04,1.42828655e-05,-9.642854e+02,-1.088030e-04,8.274294e+02,9.336120e-05,0,7.346142e-01
1.7700,2.17384000e-04,1.43243129e-05,-1.322308e+03,-1.491998e-04,1.185346e+03,1.337459e-04,0,7.352472e-01
1.7750,2.17449000e-04,1.43285960e-05,-5.724458e+02,-6.459068e-05,1.845777e+03,2.082643e-04,0,7.353457e-01
1.7800,2.17106000e-04,1.43059943e-05,1.567226e+03,1.768345e-04,2.786086e+03,3.143620e-04,0,7.361401e-01
1.7850,2.16480000e-04,1.42647447e-05,4.557562e+03,5.142426e-04,3.914055e+03,4.416339e-04,0,7.382373e-01
1.7900,2.15785000e-04,1.42189483e-05,7.021457e+03,7.922508e-04,5.086199e+03,5.738903e-04,0,7.413648e-01
1.7950,2.15084000e-04,1.41727566e-05,8.330320e+03,9.399336e-04,6.136419e+03,6.923895e-04,0,7.452984e-01
1.8000,2.14460000e-04,1.41316387e-05,8.094118e+03,9.132822e-04,6.907052e+03,7.793423e-04,0,7.493679e-01
1.8050,2.13938000e-04,1.40972420e-05,6.980898e+03,7.876745e-04,7.275104e+03,8.208706e-04,0,7.530695e-01
1.8100,2.13585000e-04,1.40739814e-05,6.198384e+03,6.993812e-04,7.169390e+03,8.089426e-04,0,7.556189e-01
1.8150,2.13415000e-04,1.40627794e-05,5.864082e+03,6.616610e-04,6.577850e+03,7.421974e-04,0,7.567874e-01
1.8200,2.13372000e-04,1.40599459e-05,5.604082e+03,6.323244e-04,5.546642e+03,6.258433e-04,0,7.570481e-01
1.8250,2.13361000e-04,1.40592211e-05,4.931518e+03,5.564371e-04,4.173195e+03,4.708734e-04,0,7.571016e-01
1.8300,2.13200000e-04,1.40486122e-05,3.373512e+03,3.806429e-04,2.594687e+03,2.927659e-04,0,7.576464e-01
1.8350,2.12838000e-04,1.40247585e-05,1.221479e+03,1.378229e-04,9.726537e+02,1.097473e-04,0,7.582921e-01
1.8400,2.12299000e-04,1.39892416e-05,-8.214052e+02,-9.268147e-05,-5.255454e+02,-5.929877e-05,0,7.584126e-01
1.8450,2.11671000e-04,1.39478602e-05,-2.435337e+03,-2.747860e-04,-1.746859e+03,-1.971030e-04,0,7.591261e-01
1.8500,2.11158000e-04,1.39140565e-05,-3.238982e+03,-3.654635e-04,-2.571697e+03,-2.901718e-04,0,7.602338e-01
1.8550,2.10851000e-04,1.38938270e-05,-3.331601e+03,-3.759140e-04,-2.929102e+03,-3.304989e-04,0,7.610782e-01
1.8600,2.10862000e-04,1.38945519e-05,-3.005155e+03,-3.390801e-04,-2.805361e+03,-3.165368e-04,0,7.611097e-01
1.8650,2.11190000e-04,1.39161651e-05,-2.419932e+03,-2.730478e-04,-2.244589e+03,-2.532633e-04,0,7.619379e-01
1.8700,2.11788000e-04,1.39555698e-05,-1.711979e+03,-1.931674e-04,-1.341181e+03,-1.513292e-04,0,7.630101e-01
1.8750,2.12621000e-04,1.40104595e-05,-6.795664e+02,-7.667740e-05,-2.251526e+02,-2.540460e-05,0,7.636625e-01
1.8800,2.13646000e-04,1.40780009e-05,9.016871e+02,1.017399e-04,9.576179e+02,1.080507e-04,0,7.640378e-01
1.8850,2.14842000e-04,1.41568102e-05,2.843198e+03,3.208061e-04,2.067469e+03,2.332783e-04,0,7.658468e-01
1.8900,2.16117000e-04,1.42408251e-05,4.396462e+03,4.960652e-04,2.991822e+03,3.375758e-04,0,7.690721e-01
1.8950,2.17382000e-04,1.43241811e-05,5.095596e+03,5.749505e-04,3.661025e+03,4.130838e-04,0,7.732801e-01
1.9000,2.18453000e-04,1.43947536e-05,4.657200e+03,5.254850e-04,4.055918e+03,4.576407e-04,0,7.774125e-01
1.9050,2.19280000e-04,1.44492480e-05,3.593647e+03,4.054814e-04,4.205655e+03,4.745360e-04,0,7.808287e-01
1.9100,2.19876000e-04,1.44885209e-05,2.943420e+03,3.321144e-04,4.176781e+03,4.712780e-04,0,7.833266e-01
1.9150,2.20311000e-04,1.45171848e-05,2.955228e+03,3.334467e-04,4.056863e+03,4.577473e-04,0,7.851174e-01
1.9200,2.20677000e-04,1.45413020e-05,3.560235e+03,4.017114e-04,3.936951e+03,4.442173e-04,0,7.865803e-01
1.9250,2.20944000e-04,1.45588957e-05,4.327747e+03,4.883119e-04,3.896489e+03,4.396519e-04,0,7.876261e-01
1.9300,2.20950000e-04,1.45592911e-05,4.667328e+03,5.266278e-04,3.992553e+03,4.504911e-04,0,7.876497e-01
1.9350,2.20565000e-04,1.45339219e-05,4.628319e+03,5.222263e-04,4.253498e+03,4.799342e-04,0,7.892371e-01
1.9400,2.19610000e-04,1.44709931e-05,4.530284e+03,5.111648e-04,4.676238e+03,5.276331e-04,0,7.935010e-01
1.9450,2.18091000e-04,1.43709000e-05,4.642215e+03,5.237942e-04,5.226502e+03,5.897210e-04,0,8.010222e-01
1.9500,2.16163000e-04,1.42438562e-05,5.248805e+03,5.922375e-04,5.842141e+03,6.591853e-04,0,8.116924e-01
1.9550,2.13991000e-04,1.41007344e-05,6.162525e+03,6.953351e-04,6.439976e+03,7.266407e-04,0,8.250307e-01
1.9600,2.11910000e-04,1.39636088e-05,6.872704e+03,7.754666e-04,6.926525e+03,7.815394e-04,0,8.389386e-01
1.9650,2.10072000e-04,1.38424956e-05,7.176925e+03,8.097927e-04,7.212087e+03,8.137602e-04,0,8.519320e-01
1.9700,2.08741000e-04,1.37547906e-05,7.033611e+03,7.936222e-04,7.226661e+03,8.154046e-04,0,8.615409e-01
1.9750,2.08031000e-04,1.37080058e-05,6.831921e+03,7.708650e-04,6.935343e+03,7.825344e-04,0,8.665685e-01
1.9800,2.08150000e-04,1.37158472e-05,7.067980e+03,7.975002e-04,6.350310e+03,7.165235e-04,0,8.673590e-01
1.9850,2.09135000e-04,1.37807528e-05,7.465830e+03,8.423907e-04,5.536234e+03,6.246690e-04,0,8.732131e-01
1.9900,2.10856000e-04,1.38941565e-05,7.058239e+03,7.964011e-04,4.606091e+03,5.197183e-04,0,8.819405e-01
1.9950,2.13071000e-04,1.40401118e-05,5.374507e+03,6.064208e-04,3.705408e+03,4.180917e-04,0,8.911455e-01
2.0000,2.15207000e-04,1.41808615e-05,2.465898e+03,2.782342e-04,2.985494e+03,3.368618e-04,0,8.982914e-01
2.0050,2.16997000e-04,1.42988119e-05,-6.086272e+02,-6.867313e-05,2.570041e+03,2.899850e-04,0,9.032636e-01
2.0100,2.18179000e-04,1.43766987e-05,-1.795371e+03,-2.025768e-04,2.523322e+03,2.847135e-04,0,9.062738e-01
2.0150,2.18834000e-04,1.44198593e-05,-6.536754e+02,-7.375604e-05,2.829954e+03,3.193117e-04,0,9.080270e-01
2.0200,2.19253000e-04,1.44474689e-05,2.456767e+03,2.772040e-04,3.394146e+03,3.829711e-04,0,9.093309e-01
2.0250,2.19607000e-04,1.44707954e-05,6.301610e+03,7.110285e-04,4.060509e+03,4.581587e-04,0,9.106504e-01
2.0300,2.20071000e-04,1.45013702e-05,8.598047e+03,9.701420e-04,4.651040e+03,5.247900e-04,0,9.126715e-01
2.0350,2.20600000e-04,1.45362282e-05,8.862365e+03,9.999657e-04,5.007017e+03,5.649559e-04,0,9.152261e-01
2.0400,2.21012000e-04,1.45633765e-05,7.086704e+03,7.996128e-04,5.022995e+03,5.667588e-04,0,9.172922e-01
2.0450,2.21190000e-04,1.45751057e-05,4.176784e+03,4.712783e-04,4.663592e+03,5.262063e-04,0,9.181543e-01
2.0500,2.20985000e-04,1.45615974e-05,1.907128e+03,2.151866e-04,3.960468e+03,4.468708e-04,0,9.190383e-01
2.0550,2.20384000e-04,1.45219950e-05,6.212874e+02,7.010161e-05,2.993825e+03,3.378017e-04,0,9.211281e-01
2.0600,2.19400000e-04,1.44571553e-05,2.872956e+02,3.241637e-05,1.866974e+03,2.106560e-04,0,9.235196e-01
2.0650,2.18052000e-04,1.43683301e-05,2.768724e+02,3.124030e-05,6.828299e+02,7.704563e-05,0,9.252382e-01
2.0700,2.16395000e-04,1.42591437e-05,-3.103958e+02,-3.502284e-05,-4.716642e+02,-5.321920e-05,0,9.254131e-01
2.0750,2.14510000e-04,1.41349334e-05,-1.285962e+03,-1.450987e-04,-1.531272e+03,-1.727778e-04,0,9.273009e-01
2.0800,2.12644000e-04,1.40119751e-05,-2.068033e+03,-2.333420e-04,-2.449996e+03,-2.764400e-04,0,9.310154e-01
2.0850,2.10956000e-04,1.39007459e-05,-2.464767e+03,-2.781066e-04,-3.194004e+03,-3.603885e-04,0,9.357789e-01
2.0900,2.09638000e-04,1.38138976e-05,-2.587792e+03,-2.919879e-04,-3.734079e+03,-4.213267e-04,0,9.403445e-01
2.0950,2.08651000e-04,1.37488601e-05,-2.862174e+03,-3.229472e-04,-4.041118e+03,-4.559708e-04,0,9.441816e-01
2.1000,2.07778000e-04,1.36913346e-05,-3.637085e+03,-4.103826e-04,-4.086870e+03,-4.611331e-04,0,9.477295e-01
2.1050,2.06880000e-04,1.36321618e-05,-4.562682e+03,-5.148203e-04,-3.850103e+03,-4.344180e-04,0,9.512932e-01
2.1100,2.05852000e-04,1.35644227e-05,-4.868575e+03,-5.493351e-04,-3.326128e+03,-3.752965e-04,0,9.549818e-01
2.1150,2.04799000e-04,1.34950362e-05,-4.239738e+03,-4.783816e-04,-2.535824e+03,-2.861241e-04,0,9.580681e-01
2.1200,2.04054000e-04,1.34459452e-05,-2.617213e+03,-2.953075e-04,-1.529880e+03,-1.726207e-04,0,9.595825e-01
