time_s,cumulative_dissipated_energy_J
18.4900,3.346614e+07
18.4950,3.346620e+07
18.5000,3.346880e+07
18.5050,3.347093e+07
18.5100,3.347094e+07
18.5150,3.347096e+07
18.5200,3.347099e+07
18.5250,3.347102e+07
18.5300,3.347696e+07
18.5350,3.347757e+07
18.5400,3.347761e+07
18.5450,3.347764e+07
18.5500,3.347766e+07
18.5550,3.347767e+07
18.5600,3.347769e+07
18.5650,3.347771e+07
18.5700,3.347771e+07
18.5750,3.347784e+07
18.5800,3.347816e+07
18.5850,3.347818e+07
18.5900,3.347818e+07
18.5950,3.347818e+07
18.6000,3.347818e+07
18.6050,3.347818e+07
18.6100,3.347818e+07
18.6150,3.347819e+07
18.6200,3.347819e+07
18.6250,3.347820e+07
18.6300,3.347822e+07
18.6350,3.347823e+07
18.6400,3.347825e+07
18.6450,3.347827e+07
18.6500,3.347829e+07
18.6550,3.347829e+07
18.6600,3.347830e+07
18.6650,3.347832e+07
18.6700,3.347835e+07
18.6750,3.347838e+07
18.6800,3.347840e+07
18.6850,3.347842e+07
18.6900,3.347842e+07
18.6950,3.347842e+07
18.7000,3.347844e+07
18.7050,3.347845e+07
18.7100,3.347847e+07
18.7150,3.347849e+07
18.7200,3.347851e+07
18.7250,3.347852e+07
18.7300,3.347854e+07
18.7350,3.347855e+07
18.7400,3.347857e+07
18.7450,3.347857e+07
18.7500,3.347858e+07
18.7550,3.347858e+07
18.7600,3.347858e+07
18.7650,3.347859e+07
18.7700,3.347859e+07
18.7750,3.348131e+07
18.7800,3.348435e+07
18.7850,3.348435e+07
18.7900,3.348496e+07
18.7950,3.348556e+07
18.8000,3.348556e+07
18.8050,3.348585e+07
18.8100,3.348612e+07
18.8150,3.348612e+07
18.8200,3.348612e+07
18.8250,3.348625e+07
18.8300,3.348650e+07
18.8350,3.348651e+07
18.8400,3.348654e+07
18.8450,3.348659e+07
18.8500,3.348662e+07
18.8550,3.348665e+07
18.8600,3.348667e+07
18.8650,3.348668e+07
18.8700,3.348705e+07
18.8750,3.348746e+07
18.8800,3.348747e+07
18.8850,3.348748e+07
18.8900,3.348749e+07
18.8950,3.348750e+07
18.9000,3.348752e+07
18.9050,3.348761e+07
18.9100,3.348775e+07
18.9150,3.348781e+07
18.9200,3.348783e+07
18.9250,3.348785e+07
18.9300,3.348785e+07
18.9350,3.348785e+07
18.9400,3.348785e+07
18.9450,3.348859e+07
18.9500,3.348949e+07
18.9550,3.348951e+07
18.9600,3.348955e+07
18.9650,3.348960e+07
18.9700,3.348968e+07
18.9750,3.348977e+07
18.9800,3.349005e+07
18.9850,3.349008e+07
18.9900,3.349010e+07
18.9950,3.349019e+07
19.0000,3.349032e+07
19.0050,3.349048e+07
19.0100,3.349065e+07
19.0150,3.349082e+07
19.0200,3.349097e+07
19.0250,3.349112e+07
19.0300,3.349125e+07
19.0350,3.349136e+07
19.0400,3.349147e+07
19.0450,3.349157e+07
19.0500,3.349165e+07
19.0550,3.349171e+07
19.0600,3.349175e+07
19.0650,3.349177e+07
19.0700,3.349178e+07
19.0750,3.349211e+07
19.0800,3.349247e+07
19.0850,3.349258e+07
19.0900,3.349271e+07
19.0950,3.349272e+07
19.1000,3.349274e+07
19.1050,3.349278e+07
19.1100,3.349285e+07
19.1150,3.349294e+07
19.1200,3.349309e+07
19.1250,3.349329e+07
19.1300,3.349355e+07
19.1350,3.349385e+07
19.1400,3.349420e+07
19.1450,3.349457e+07
19.1500,3.349495e+07
19.1550,3.349618e+07
19.1600,3.349625e+07
19.1650,3.349633e+07
19.1700,3.349653e+07
19.1750,3.349664e+07
19.1800,3.349665e+07
19.1850,3.349671e+07
19.1900,3.351875e+07
19.1950,3.353845e+07
19.2000,3.353856e+07
19.2050,3.353911e+07
19.2100,3.353943e+07
19.2150,3.353947e+07
19.2200,3.353954e+07
19.2250,3.353960e+07
19.2300,3.353968e+07
19.2350,3.353979e+07
19.2400,3.353991e+07
19.2450,3.354004e+07
19.2500,3.354017e+07
19.2550,3.354031e+07
19.2600,3.354043e+07
19.2650,3.354053e+07
19.2700,3.354061e+07
19.2750,3.354067e+07
19.2800,3.354070e+07
19.2850,3.354071e+07
19.2900,3.354075e+07
19.2950,3.354613e+07
19.3000,3.355134e+07
19.3050,3.357275e+07
19.3100,3.359248e+07
19.3150,3.359248e+07
19.3200,3.359252e+07
19.3250,3.359258e+07
19.3300,3.359264e+07
19.3350,3.359267e+07
19.3400,3.359267e+07
19.3450,3.359269e+07
19.3500,3.359398e+07
19.3550,3.359564e+07
19.3600,3.359568e+07
19.3650,3.359573e+07
19.3700,3.359578e+07
19.3750,3.359582e+07
19.3800,3.359585e+07
19.3850,3.359586e+07
19.3900,3.359587e+07
19.3950,3.359588e+07
19.4000,3.359588e+07
19.4050,3.359588e+07
19.4100,3.359589e+07
19.4150,3.359590e+07
19.4200,3.359592e+07
19.4250,3.359595e+07
19.4300,3.359600e+07
19.4350,3.359836e+07
19.4400,3.360193e+07
19.4450,3.360278e+07
19.4500,3.360383e+07
19.4550,3.360507e+07
19.4600,3.360529e+07
19.4650,3.360552e+07
19.4700,3.360577e+07
19.4750,3.360647e+07
19.4800,3.360651e+07
19.4850,3.360657e+07
19.4900,3.360686e+07
19.4950,3.360703e+07
19.5000,3.360718e+07
